WorkerId,TrialNum,Answer.Rating,TrialType,Voice,Plausibility,Item,Input.trial
A3RVHUY67SVXQV,25,6,AAN,passive,implausible,96,The technician was rebuked by the aide.
A3RVHUY67SVXQV,26,7,AAR,passive,plausible1,392,The patriot was saluted by the veteran.
A3RVHUY67SVXQV,27,1,AAN,active,implausible,152,The rebel exiled the king.
A3RVHUY67SVXQV,28,7,AAN,active,plausible,156,The pessimist discouraged the contestant.
A3RVHUY67SVXQV,29,7,AI,passive,plausible,62,The supper was cooked by the lady.
A3RVHUY67SVXQV,30,7,AI,passive,plausible,322,The appointment was rescheduled by the manicurist.
A3RVHUY67SVXQV,31,6,AAR,active,plausible0,190,The historian approached the innovator.
A3RVHUY67SVXQV,32,4,AAN,active,plausible,104,The reviewer criticized the right-winger.
A3RVHUY67SVXQV,33,3,AAN,passive,implausible,136,The singer was disappointed by the enthusiast.
A3RVHUY67SVXQV,34,5,AAN,passive,plausible,112,The maiden was wooed by the womanizer.
A3RVHUY67SVXQV,35,2,AI,passive,implausible,80,The activist was prejudiced by the vote.
A3RVHUY67SVXQV,36,3,AAN,active,implausible,102,The renter dislodged the proprietor.
A3RVHUY67SVXQV,37,7,AAR,passive,plausible1,216,The cartographer was insulted by the rancher.
A3RVHUY67SVXQV,38,7,AAN,passive,plausible,354,The whistle-blower was ousted by the union.
A3RVHUY67SVXQV,39,1,AAN,passive,implausible,108,The EMT was resuscitated by the youngster.
A3RVHUY67SVXQV,40,1,AI,passive,implausible,6,The call girl was wasted by the money.
A3RVHUY67SVXQV,41,2,AAN,active,implausible,356,The quack discredited the cardiologist.
A3RVHUY67SVXQV,42,7,AI,passive,plausible,88,The picture was autographed by the star.
A3RVHUY67SVXQV,43,7,AAR,active,plausible1,206,The countess wed the aristocrat.
A3RVHUY67SVXQV,44,7,AAN,passive,plausible,148,The rioter was restrained by the cop.
A3RVHUY67SVXQV,45,6,AAR,active,plausible0,222,The instrumentalist adored the prima donna.
A3RVHUY67SVXQV,46,1,AAN,passive,plausible,98,The ogre was mesmerized by the pixie.
A3RVHUY67SVXQV,47,7,AI,active,plausible,298,The cellist received the prize.
A3RVHUY67SVXQV,48,7,AAR,passive,plausible1,416,The sergeant was identified by the sniper.
A3RVHUY67SVXQV,49,7,AAN,passive,implausible,160,The imitator was fooled by the investigator.
A3RVHUY67SVXQV,50,5,AI,active,plausible,70,The townsperson farmed the grain.
A3RVHUY67SVXQV,51,7,AAN,active,plausible,130,The prodigy surprised the relative.
A3RVHUY67SVXQV,52,1,AAR,passive,plausible0,250,The dwarf was defended by the sorcerer.
A3RVHUY67SVXQV,53,3,AAN,active,plausible,346,The page obeyed the noble.
A3RVHUY67SVXQV,54,4,AAN,passive,plausible,178,The cigar-maker was warned by the ecologist.
A3RYI5HXC2MJLN,1,7,AI,passive,implausible,299,The cheapskate was rated by the service.
A3RYI5HXC2MJLN,2,7,AI,active,plausible,29,The operative blew the assignment.
A3RYI5HXC2MJLN,3,7,AI,active,plausible,41,The researcher found the remedy.
A3RYI5HXC2MJLN,4,1,AI,active,plausible,311,The count inherited the painting.
A3RYI5HXC2MJLN,5,1,AI,active,implausible,303,The game won the poker player.
A3RYI5HXC2MJLN,6,4,AI,passive,plausible,281,The question was posed by the caseworker.
A3RYI5HXC2MJLN,7,5,AI,passive,implausible,317,The interviewee was wrinkled by the suit.
A3RYI5HXC2MJLN,8,6,AAN,passive,implausible,165,The professional was supported by the beginner.
A3RYI5HXC2MJLN,9,3,AI,active,plausible,25,The hatter decorated the bowler.
A3RYI5HXC2MJLN,10,6,AAN,passive,plausible,365,The beneficiary was kidnapped by the miscreant.
A3RYI5HXC2MJLN,12,7,AAR,passive,plausible0,377,The socialite was pursued by the football player.
A3RYI5HXC2MJLN,13,7,AAR,passive,plausible0,211,The auditor was flattered by the assistant.
A3RYI5HXC2MJLN,14,4,AAR,passive,plausible1,369,The conductor was tolerated by the violinist.
A3RYI5HXC2MJLN,15,7,AAN,active,implausible,103,The conservative attacked the critic.
A3RYI5HXC2MJLN,16,7,AI,passive,plausible,55,The story was abandoned by the reporter.
A3RYI5HXC2MJLN,17,6,AAN,passive,plausible,179,The ancestors were idolized by the peasant.
A3RYI5HXC2MJLN,18,2,AAN,passive,plausible,99,The dentist was assisted by the orderly.
A3RYI5HXC2MJLN,19,7,AAN,active,plausible,111,The playboy courted the damsel.
A3RYI5HXC2MJLN,21,3,AAR,passive,plausible0,273,The partner was respected by the botanist.
A3RYI5HXC2MJLN,22,5,AAR,passive,plausible0,405,The volunteer was distrusted by the programmer.
A3RYI5HXC2MJLN,23,1,AAN,active,implausible,333,The newborn adopted the roommate.
A3RYI5HXC2MJLN,24,4,AAN,active,plausible,339,The nun reproached the hedonist.
A3RYI5HXC2MJLN,25,7,AAR,passive,plausible1,389,The screenwriter was emailed by the actor.
A3RYI5HXC2MJLN,26,7,AAR,active,plausible0,371,The quarterback kissed the cheerleader.
A3RYI5HXC2MJLN,27,5,AAR,active,plausible1,191,The landscaper called the janitor.
A3RYI5HXC2MJLN,28,6,AAR,active,plausible0,189,The archivist contacted the inventor.
A3RYI5HXC2MJLN,29,7,AI,passive,plausible,319,The message was erased by the bellboy.
A3RYI5HXC2MJLN,30,7,AAR,active,plausible1,267,The rival agitated the competitor.
A3RYI5HXC2MJLN,31,1,AI,active,implausible,283,The tickets sold the box-office.
A3RYI5HXC2MJLN,32,5,AI,active,implausible,35,The program funded the banker.
A3RYI5HXC2MJLN,33,6,AAN,passive,implausible,95,The mechanic was berated by the intern.
A3RYI5HXC2MJLN,34,7,AAR,passive,plausible1,247,The planner was convinced by the customer.
A3RYI5HXC2MJLN,35,1,AAN,active,plausible,137,The vocalist disillusioned the connoisseur.
A3RYI5HXC2MJLN,36,6,AAN,active,implausible,91,The senator threatened the blackmailer.
A3RYI5HXC2MJLN,37,3,AI,passive,implausible,5,The prostitute was squandered by the cash.
A3RYI5HXC2MJLN,38,6,AAN,active,plausible,93,The artist portrayed the philosopher.
A3RYI5HXC2MJLN,39,5,AAR,passive,plausible1,413,The chemist was suspected by the pharmacist.
A3RYI5HXC2MJLN,40,7,AAR,passive,plausible0,245,The governor was hated by the gangster.
A3RYI5HXC2MJLN,41,1,AI,active,implausible,1,The illness caught the raider.
A3RYI5HXC2MJLN,42,1,AI,passive,implausible,279,The sociologist was accepted by the offer.
A3RYI5HXC2MJLN,43,3,AAR,passive,plausible1,225,The cobbler was disdained by the stonecutter.
A3RYI5HXC2MJLN,44,6,AAN,passive,implausible,113,The nomad was cherished by the clergyman.
A3RYI5HXC2MJLN,45,7,AAR,active,plausible0,393,The welder visited the milkman.
A3RYI5HXC2MJLN,46,6,AAR,active,plausible1,373,The lieutenant accompanied the admiral.
A3RYI5HXC2MJLN,47,4,AAN,passive,implausible,351,The mother was disciplined by the toddler.
A3RYI5HXC2MJLN,48,7,AAR,active,plausible1,241,The homeless person provoked the refugee.
A3RYI5HXC2MJLN,49,7,AAN,passive,plausible,119,The hostage was rescued by the mediator.
A3RYI5HXC2MJLN,50,7,AAR,active,plausible1,401,The goalkeeper blamed the defender.
A3RYI5HXC2MJLN,51,4,AAR,active,plausible0,235,The trespasser choked the fighter.
A3RYI5HXC2MJLN,52,5,AAN,active,implausible,135,The bystander interrogated the attorney.
A3RYI5HXC2MJLN,53,7,AAR,active,plausible0,257,The supplier reimbursed the merchant.
A3RYI5HXC2MJLN,54,2,AI,passive,plausible,3,The prison was dreaded by the convict.
A3TOUB8313BPVS,1,5,AI,passive,implausible,79,The campaigner was biased by the ballot.
A3TOUB8313BPVS,4,7,AAR,active,plausible0,275,The pacifist placated the zealot.
A3TOUB8313BPVS,5,6,AAN,passive,implausible,115,The assassin was shot by the statesman.
A3TOUB8313BPVS,6,7,AI,passive,plausible,287,The clay was molded by the potter.
A3TOUB8313BPVS,7,7,AAR,passive,plausible1,269,The officer were alerted by the authorities.
A3TOUB8313BPVS,8,6,AAN,active,implausible,175,The victor emulated the liar.
A3TOUB8313BPVS,9,7,AI,passive,implausible,19,The aviator was maneuvered by the jet.
A3TOUB8313BPVS,10,7,AAR,active,plausible1,229,The playwright begrudged the composer.
A3TOUB8313BPVS,11,5,AI,passive,implausible,43,The maid was lifted by the cushion.
A3TOUB8313BPVS,12,6,AAR,active,plausible0,209,The sailor frightened the psychic.
A3TOUB8313BPVS,13,7,AAR,passive,plausible0,261,The idiot was bemused by the trickster.
A3TOUB8313BPVS,14,7,AAR,passive,plausible1,251,The runner was encountered by the co-worker.
A3TOUB8313BPVS,15,7,AAN,active,plausible,157,The cynic dissuaded the participant.
A3TOUB8313BPVS,16,5,AAR,passive,plausible1,203,The therapist was lauded by the hairdresser.
A3TOUB8313BPVS,17,7,AAR,active,plausible0,253,The student befuddled the professor.
A3TOUB8313BPVS,18,6,AAN,active,implausible,97,The troll enchanted the fairy.
A3TOUB8313BPVS,19,6,AI,passive,plausible,69,The target was reached by the guide.
A3TOUB8313BPVS,20,1,AI,active,implausible,295,The sugar sprinkled the confectioner.
A3TOUB8313BPVS,21,4,AAN,passive,plausible,117,The elderly person was charged by the clerk.
A3TOUB8313BPVS,22,7,AAN,passive,plausible,367,The lab assistant was overwhelmed by the neuroscientist.
A3TOUB8313BPVS,23,1,AI,active,implausible,9,The burial arranged the mortician.
A3TOUB8313BPVS,24,7,AAN,passive,implausible,133,The novice was irritated by the virtuoso.
A3TOUB8313BPVS,25,7,AAN,active,plausible,101,The owner evicted the tenant.
A3TOUB8313BPVS,26,7,AI,passive,plausible,325,The trip was canceled by the archaeologist.
A3TOUB8313BPVS,27,7,AAN,active,plausible,127,The speaker engrossed the audience.
A3TOUB8313BPVS,28,1,AAN,passive,implausible,167,The magician was hypnotized by the crowd.
A3TOUB8313BPVS,29,7,AAR,passive,plausible0,381,The aunt was embarrassed by the niece.
A3TOUB8313BPVS,30,1,AI,active,implausible,71,The crop cultivated the villager.
A3TOUB8313BPVS,31,3,AAN,passive,implausible,345,The masseuse was relaxed by the linebacker.
A3TOUB8313BPVS,32,7,AI,active,plausible,305,The winemaker uncorked the bottle.
A3TOUB8313BPVS,33,1,AI,passive,implausible,313,The marcher was sung by the anthem.
A3TOUB8313BPVS,34,7,AAN,passive,plausible,169,The expert was employed by the businessman.
A3TOUB8313BPVS,35,7,AAR,active,plausible1,277,The protagonist beat the scoundrel.
A3TOUB8313BPVS,36,7,AAR,active,plausible1,213,The trooper believed the immigrant.
A3TOUB8313BPVS,37,7,AAR,passive,plausible1,223,The general was welcomed by the hero.
A3TOUB8313BPVS,38,5,AAN,active,implausible,121,The assailant found the detective.
A3TOUB8313BPVS,39,6,AAR,active,plausible0,227,The postman noticed the chaplain.
A3TOUB8313BPVS,40,7,AI,active,plausible,13,The hooligan wrecked the vehicle.
A3TOUB8313BPVS,41,7,AI,active,plausible,77,The tycoon ran the company.
A3TOUB8313BPVS,42,7,AI,active,plausible,37,The vacationer left the shuttle.
A3TOUB8313BPVS,43,7,AAR,passive,plausible0,231,The residents were angered by the dictator.
A3TOUB8313BPVS,44,1,AI,active,implausible,33,The book completed the writer.
A3TOUB8313BPVS,45,6,AAR,active,plausible1,187,The clown mocked the maniac.
A3TOUB8313BPVS,46,4,AAN,active,implausible,149,The rabble-rouser subdued the policeman.
A3TOUB8313BPVS,47,7,AAR,passive,plausible1,385,The communist was offended by the capitalist.
A3TOUB8313BPVS,48,7,AAR,active,plausible1,255,The sentry spotted the invader.
A3TOUB8313BPVS,49,7,AI,passive,plausible,83,The speech was delivered by the congressman.
A3TOUB8313BPVS,50,7,AAR,passive,plausible0,201,The architect was calmed by the benefactor.
A3TOUB8313BPVS,51,7,AAN,passive,plausible,143,The ballerina was attired by the dressmaker.
A3TOUB8313BPVS,52,7,AAR,active,plausible0,411,The entomologist disparaged the biologist.
A3TOUB8313BPVS,53,7,AAN,active,plausible,181,The alcoholic hassled the guest.
A3TOUB8313BPVS,54,7,AAR,passive,plausible0,219,The manager was tested by the peddler.
A3UV55HC87DO9C,1,3,AAN,active,implausible,142,The dancer costumed the tailor.
A3UV55HC87DO9C,2,7,AAN,active,plausible,164,The arsonist alarmed the vendor.
A3UV55HC87DO9C,3,5,AAN,passive,implausible,180,The serf were worshipped by the forefathers.
A3UV55HC87DO9C,4,6,AAN,passive,plausible,340,The plagiarist was admonished by the librarian.
A3UV55HC87DO9C,5,7,AI,active,plausible,50,The friend donned the pullover.
A3UV55HC87DO9C,6,2,AI,passive,implausible,26,The serviceman was hoisted by the flag.
A3UV55HC87DO9C,7,7,AAN,active,plausible,364,The police chief rewarded the firefighter.
A3UV55HC87DO9C,8,1,AI,active,implausible,74,The chart made the accountant.
A3UV55HC87DO9C,9,1,AI,active,implausible,318,The letter sent the cryptographer.
A3UV55HC87DO9C,10,1,AI,active,implausible,12,The car crashed the troublemaker.
A3UV55HC87DO9C,11,7,AAN,passive,plausible,90,The lad was instructed by the governess.
A3UV55HC87DO9C,12,5,AAN,active,implausible,342,The slave hid the abolitionist.
A3UV55HC87DO9C,13,6,AAN,passive,implausible,368,The warmonger was terrorized by the gunsmith.
A3UV55HC87DO9C,14,7,AI,passive,plausible,86,The property was examined by the constable.
A3UV55HC87DO9C,15,7,AAN,passive,plausible,170,The specialist was hired by the entrepreneur.
A3UV55HC87DO9C,16,6,AAN,active,plausible,176,The deceiver imitated the conqueror.
A3UV55HC87DO9C,18,7,AI,passive,plausible,58,The filet was devoured by the meat-eater.
A3UV55HC87DO9C,19,7,AAR,passive,plausible1,384,The editor was overheard by the proofreader.
A3UV55HC87DO9C,20,5,AI,passive,implausible,54,The packrat was concealed by the stockpile.
A3UV55HC87DO9C,21,6,AAR,passive,plausible0,278,The main character was defeated by the rogue.
A3UV55HC87DO9C,22,7,AAN,passive,implausible,166,The master was encouraged by the rookie.
A3UV55HC87DO9C,23,7,AAR,active,plausible1,248,The buyer persuaded the organizer.
A3UV55HC87DO9C,24,6,AAR,passive,plausible0,404,The embezzler was watched by the employee.
A3UV55HC87DO9C,25,6,AAR,passive,plausible0,214,The patrolman was trusted by the foreigner.
A3UV55HC87DO9C,26,1,AI,active,implausible,42,The school closed the doctor.
A3UV55HC87DO9C,27,3,AAR,passive,plausible1,240,The psychiatrist was applauded by the provost.
A3UV55HC87DO9C,28,7,AAR,active,plausible1,224,The champion greeted the commander.
A3UV55HC87DO9C,29,3,AAR,active,plausible0,242,The asylum seeker goaded the vagrant.
A3UV55HC87DO9C,30,5,AAN,active,implausible,172,The president's wife terrified the hijacker.
A3UV55HC87DO9C,31,5,AI,active,plausible,24,The milliner adorned the fedora.
A3UV55HC87DO9C,32,7,AAN,active,implausible,100,The orthodontist helped the nurse.
A3UV55HC87DO9C,33,6,AAR,active,plausible0,260,The plaintiff accosted the thug.
A3UV55HC87DO9C,34,7,AI,passive,plausible,38,The jam was loathed by the dietitian.
A3UV55HC87DO9C,35,7,AAR,passive,plausible0,252,The colleague was met by the jogger.
A3UV55HC87DO9C,36,7,AAR,passive,plausible1,408,The hockey player was aggravated by the skater.
A3UV55HC87DO9C,37,6,AAN,passive,implausible,132,The amateur was irked by the maestro.
A3UV55HC87DO9C,38,6,AAR,passive,plausible1,256,The intruder was sighted by the watchman.
A3UV55HC87DO9C,39,7,AAR,passive,plausible0,228,The minister was seen by the mailman.
A3UV55HC87DO9C,40,6,AI,active,plausible,76,The logger felled the pine tree.
A3UV55HC87DO9C,41,7,AAN,passive,plausible,138,The diplomat was driven by the chauffeur.
A3UV55HC87DO9C,42,7,AAR,active,plausible0,200,The gymnast shoved the outsider.
A3UV55HC87DO9C,43,7,AI,passive,implausible,78,The mogul was governed by the corporation.
A3UV55HC87DO9C,44,7,AAR,passive,plausible1,218,The lyricist was dazzled by the performer.
A3UV55HC87DO9C,45,7,AAR,active,plausible0,220,The traveling salesman challenged the executive.
A3UV55HC87DO9C,46,7,AAR,active,plausible1,210,The fortune-teller scared the mariner.
A3UV55HC87DO9C,47,7,AAR,active,plausible1,398,The grocer invoiced the florist.
A3UV55HC87DO9C,48,7,AAN,active,plausible,114,The vagabond revered the priest.
A3UV55HC87DO9C,49,3,AI,passive,implausible,324,The tanner was placed by the order.
A3UV55HC87DO9C,50,7,AI,active,plausible,32,The author finished the novel.
A3UV55HC87DO9C,52,6,AAR,active,plausible1,262,The fool puzzled the swindler.
A3UV55HC87DO9C,53,7,AAR,active,plausible0,388,The pollster shamed the statistician.
A3UV55HC87DO9C,54,7,AI,passive,plausible,294,The shirt was ironed by the seamstress.
A3W2RRAUPHYRIO,1,4,AAR,passive,plausible0,380,The meatpacker was accused by the butcher.
A3W2RRAUPHYRIO,2,7,AI,passive,plausible,44,The drapes were suggested by the designer.
A3W2RRAUPHYRIO,3,7,AI,active,plausible,82,The flight-attendant dragged the luggage.
A3W2RRAUPHYRIO,4,1,AI,active,implausible,304,The apartment redecorated the copycat.
A3W2RRAUPHYRIO,5,7,AI,active,plausible,36,The tourist exited the bus.
A3W2RRAUPHYRIO,6,2,AAR,passive,plausible1,238,The dealer was presented by the sponsor.
A3W2RRAUPHYRIO,8,5,AAR,active,plausible1,410,The nominee approved the candidate.
A3W2RRAUPHYRIO,9,7,AI,passive,plausible,312,The light bulb was changed by the groundskeeper.
A3W2RRAUPHYRIO,10,7,AAR,active,plausible1,376,The blonde intrigued the bachelor.
A3W2RRAUPHYRIO,12,4,AAN,passive,implausible,330,The barber was shaved by the old man.
A3W2RRAUPHYRIO,13,2,AAN,passive,implausible,158,The loudmouth was tormented by the loner.
A3W2RRAUPHYRIO,14,1,AI,passive,implausible,310,The bookseller was calculated by the profit.
A3W2RRAUPHYRIO,15,7,AI,passive,plausible,28,The mission was failed by the agent.
A3W2RRAUPHYRIO,16,7,AAN,active,plausible,150,The dad coddled the baby.
A3W2RRAUPHYRIO,17,1,AAN,passive,implausible,106,The fan was pestered by the filmmaker.
A3W2RRAUPHYRIO,18,2,AAR,passive,plausible0,266,The cabbie was disgusted by the letter carrier.
A3W2RRAUPHYRIO,19,7,AAR,active,plausible0,208,The analyst relieved the investor.
A3W2RRAUPHYRIO,20,7,AAR,passive,plausible0,184,The jock was peeved by the sportscaster.
A3W2RRAUPHYRIO,21,1,AI,passive,implausible,40,The scientist was discovered by the cure.
A3W2RRAUPHYRIO,22,7,AAN,passive,plausible,128,The spectators were captivated by the orator.
A3W2RRAUPHYRIO,23,1,AI,passive,implausible,22,The ship captain was promised by the triumph.
A3W2RRAUPHYRIO,24,1,AI,active,implausible,46,The pants washed the builder.
A3W2RRAUPHYRIO,25,7,AI,active,plausible,306,The laundress folded the clothes.
A3W2RRAUPHYRIO,26,2,AAN,active,implausible,134,The witness questioned the lawyer.
A3W2RRAUPHYRIO,27,7,AAR,passive,plausible1,186,The pastor was embraced by the parishioner.
A3W2RRAUPHYRIO,28,6,AAN,active,implausible,92,The legislator menaced the extortionist.
A3W2RRAUPHYRIO,29,1,AAN,passive,implausible,126,The cyclist was disobeyed by the coach.
A3W2RRAUPHYRIO,30,1,AI,passive,implausible,300,The schoolgirl was borrowed by the key.
A3W2RRAUPHYRIO,31,7,AAN,active,plausible,124,The craftsman taught the trainee.
A3W2RRAUPHYRIO,32,1,AI,active,implausible,320,The package shipped the forger.
A3W2RRAUPHYRIO,33,5,AI,passive,plausible,302,The battery was recharged by the diver.
A3W2RRAUPHYRIO,34,1,AAR,passive,plausible1,204,The psychologist was extolled by the hairstylist.
A3W2RRAUPHYRIO,35,1,AAN,active,implausible,174,The winner congratulated the panelist.
A3W2RRAUPHYRIO,36,4,AAR,active,plausible1,194,The meteorologist displeased the percussionist.
A3W2RRAUPHYRIO,37,2,AAR,passive,plausible0,202,The draftsman was soothed by the patron.
A3W2RRAUPHYRIO,38,7,AAN,active,plausible,94,The painter depicted the thinker.
A3W2RRAUPHYRIO,39,2,AAR,active,plausible0,370,The pitcher signaled the hitter.
A3W2RRAUPHYRIO,40,7,AAN,passive,plausible,168,The viewers were entranced by the illusionist.
A3W2RRAUPHYRIO,41,2,AAR,active,plausible0,246,The hoodlum abhorred the chancellor.
A3W2RRAUPHYRIO,42,4,AAR,passive,plausible1,402,The geologist was reassured by the excavator.
A3W2RRAUPHYRIO,43,1,AI,active,implausible,288,The form initialed the guarantor.
A3W2RRAUPHYRIO,44,7,AAR,passive,plausible0,232,The townspeople were enraged by the despot.
A3W2RRAUPHYRIO,45,6,AI,active,plausible,30,The anchorman garbled the expression.
A3W2RRAUPHYRIO,46,1,AAN,active,implausible,120,The captive saved the negotiator.
A3W2RRAUPHYRIO,47,6,AAN,passive,plausible,110,The distributor was tricked by the joker.
A3W2RRAUPHYRIO,48,7,AAN,passive,plausible,350,The subject was recruited by the experimenter.
A3W2RRAUPHYRIO,49,6,AAN,active,plausible,328,The babysitter punished the twins.
A3W2RRAUPHYRIO,50,1,AAR,active,plausible0,188,The lunatic ridiculed the jester.
A3W2RRAUPHYRIO,51,5,AAR,active,plausible0,406,The interviewer befriended the chairman.
A3W2RRAUPHYRIO,52,7,AAR,passive,plausible1,270,The deputy were notified by the higher-ups.
A3W2RRAUPHYRIO,53,6,AAR,active,plausible1,264,The chief cited the striker.
A3W2RRAUPHYRIO,54,5,AAR,active,plausible1,230,The dramatist envied the songwriter.
A3W341JMZSKATX,1,3,AAR,active,plausible1,219,The manager tested the peddler.
A3W341JMZSKATX,2,7,AAR,active,plausible0,255,The invader spotted the sentry.
A3W341JMZSKATX,3,5,AAR,active,plausible1,261,The idiot bemused the trickster.
A3W341JMZSKATX,4,7,AAR,passive,plausible1,209,The sailor was frightened by the psychic.
A3W341JMZSKATX,5,6,AAR,passive,plausible1,411,The entomologist was disparaged by the biologist.
A3W341JMZSKATX,6,7,AAR,passive,plausible0,269,The authorities were alerted by the officer.
A3W341JMZSKATX,7,7,AAR,active,plausible0,229,The composer begrudged the playwright.
A3W341JMZSKATX,8,7,AAR,active,plausible0,213,The immigrant believed the trooper.
A3W341JMZSKATX,11,7,AAN,passive,plausible,121,The assailant was found by the detective.
A3W341JMZSKATX,12,4,AAR,active,plausible1,381,The aunt embarrassed the niece.
A3W341JMZSKATX,13,1,AI,passive,implausible,69,The guide was reached by the target.
A3W341JMZSKATX,14,1,AAR,active,plausible0,277,The scoundrel beat the protagonist.
A3W341JMZSKATX,15,2,AI,active,implausible,13,The vehicle wrecked the hooligan.
A3W341JMZSKATX,16,7,AI,active,plausible,43,The maid lifted the cushion.
A3W341JMZSKATX,17,6,AAR,passive,plausible1,253,The student was befuddled by the professor.
A3W341JMZSKATX,18,6,AAR,active,plausible1,201,The architect calmed the benefactor.
A3W341JMZSKATX,19,2,AAN,passive,plausible,97,The troll was enchanted by the fairy.
A3W341JMZSKATX,20,1,AI,active,implausible,77,The company ran the tycoon.
A3W341JMZSKATX,21,6,AI,passive,plausible,33,The book was completed by the writer.
A3W341JMZSKATX,22,7,AAR,passive,plausible0,203,The hairdresser was lauded by the therapist.
A3W341JMZSKATX,23,3,AAR,active,plausible0,187,The maniac mocked the clown.
A3W341JMZSKATX,24,7,AI,passive,plausible,9,The burial was arranged by the mortician.
A3W341JMZSKATX,25,7,AI,active,plausible,19,The aviator maneuvered the jet.
A3W341JMZSKATX,26,4,AAR,passive,plausible1,275,The pacifist was placated by the zealot.
A3W341JMZSKATX,27,1,AI,passive,implausible,83,The congressman was delivered by the speech.
A3W341JMZSKATX,28,2,AI,active,plausible,79,The campaigner biased the ballot.
A3W341JMZSKATX,29,6,AAR,passive,plausible1,227,The postman was noticed by the chaplain.
A3W341JMZSKATX,30,3,AAN,active,implausible,157,The participant dissuaded the cynic.
A3W341JMZSKATX,31,7,AAN,active,plausible,115,The assassin shot the statesman.
A3W341JMZSKATX,32,7,AAR,passive,plausible0,385,The capitalist was offended by the communist.
A3W341JMZSKATX,33,2,AAN,active,plausible,133,The novice irritated the virtuoso.
A3W341JMZSKATX,34,6,AAN,passive,implausible,117,The clerk was charged by the elderly person.
A3W341JMZSKATX,35,7,AAN,active,implausible,181,The guest hassled the alcoholic.
A3W341JMZSKATX,36,1,AI,passive,implausible,287,The potter was molded by the clay.
A3W341JMZSKATX,37,1,AAN,active,implausible,101,The tenant evicted the owner.
A3W341JMZSKATX,38,5,AAN,passive,implausible,367,The neuroscientist was overwhelmed by the lab assistant.
A3W341JMZSKATX,39,6,AAN,active,implausible,127,The audience engrossed the speaker.
A3W341JMZSKATX,40,1,AAN,passive,plausible,175,The victor was emulated by the liar.
A3W341JMZSKATX,41,2,AI,passive,plausible,295,The sugar was sprinkled by the confectioner.
A3W341JMZSKATX,42,6,AAN,active,plausible,167,The magician hypnotized the crowd.
A3W341JMZSKATX,43,7,AI,active,plausible,313,The marcher sang the anthem.
A3W341JMZSKATX,44,1,AAR,active,plausible1,231,The residents angered the dictator.
A3W341JMZSKATX,45,1,AI,active,implausible,305,The bottle uncorked the winemaker.
A3W341JMZSKATX,46,6,AI,passive,plausible,71,The crop was cultivated by the villager.
A3W341JMZSKATX,47,5,AAN,passive,plausible,149,The rabble-rouser was subdued by the policeman.
A3W341JMZSKATX,48,7,AAN,passive,implausible,169,The businessman was employed by the expert.
A3W341JMZSKATX,49,7,AAR,passive,plausible0,223,The hero was welcomed by the general.
A3W341JMZSKATX,50,5,AAN,passive,implausible,143,The dressmaker was attired by the ballerina.
A3W341JMZSKATX,51,2,AI,passive,implausible,325,The archaeologist was canceled by the trip.
A3W341JMZSKATX,52,1,AI,active,implausible,37,The shuttle left the vacationer.
A3W341JMZSKATX,53,5,AAN,active,plausible,345,The masseuse relaxed the linebacker.
A3W341JMZSKATX,54,2,AAR,passive,plausible0,251,The co-worker was encountered by the runner.
A47HX1N4QM1XQ,1,7,AAR,active,plausible1,385,The capitalist offended the communist.
A47HX1N4QM1XQ,2,1,AAR,active,plausible0,261,The trickster bemused the idiot.
A47HX1N4QM1XQ,3,2,AAR,passive,plausible0,227,The chaplain was noticed by the postman.
A47HX1N4QM1XQ,4,7,AAR,active,plausible1,251,The co-worker encountered the runner.
A47HX1N4QM1XQ,5,1,AAN,passive,implausible,149,The policeman was subdued by the rabble-rouser.
A47HX1N4QM1XQ,6,1,AAN,passive,plausible,157,The participant was dissuaded by the cynic.
A47HX1N4QM1XQ,7,7,AAN,active,implausible,167,The crowd hypnotized the magician.
A47HX1N4QM1XQ,8,7,AAR,passive,plausible1,255,The invader was spotted by the sentry.
A47HX1N4QM1XQ,9,6,AAR,passive,plausible1,229,The composer was begrudged by the playwright.
A47HX1N4QM1XQ,10,2,AAN,passive,plausible,181,The guest was hassled by the alcoholic.
A47HX1N4QM1XQ,11,7,AI,passive,plausible,305,The bottle was uncorked by the winemaker.
A47HX1N4QM1XQ,12,6,AI,active,implausible,313,The anthem sang the marcher.
A47HX1N4QM1XQ,13,2,AAN,active,plausible,143,The dressmaker attired the ballerina.
A47HX1N4QM1XQ,14,7,AAR,active,plausible0,219,The peddler tested the manager.
A47HX1N4QM1XQ,15,6,AI,passive,implausible,9,The mortician was arranged by the burial.
A47HX1N4QM1XQ,16,7,AAN,passive,plausible,101,The tenant was evicted by the owner.
A47HX1N4QM1XQ,17,2,AAR,passive,plausible1,213,The immigrant was believed by the trooper.
A47HX1N4QM1XQ,18,7,AAN,active,implausible,115,The statesman shot the assassin.
A47HX1N4QM1XQ,19,6,AAN,active,plausible,169,The businessman employed the expert.
A47HX1N4QM1XQ,20,7,AI,active,plausible,83,The congressman delivered the speech.
A47HX1N4QM1XQ,21,2,AAR,passive,plausible0,209,The psychic was frightened by the sailor.
A47HX1N4QM1XQ,22,6,AI,passive,plausible,37,The shuttle was left by the vacationer.
A47HX1N4QM1XQ,23,7,AAN,active,implausible,133,The virtuoso irritated the novice.
A47HX1N4QM1XQ,25,5,AAN,active,plausible,367,The neuroscientist overwhelmed the lab assistant.
