WorkerId,AssignmentId,TrialNum,Answer.Rating,TrialType,Voice,Plausibility,Item,Input.trial
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,9,1,AAN,passive,implausible,98,The pixie was mesmerized by the ogre.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,10,7,AAN,active,plausible,352,The assistant principal expelled the sociopath.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,11,7,AAN,passive,implausible,112,The womanizer was wooed by the maiden.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,12,7,AI,active,plausible,314,The deckhand unlocked the door.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,13,1,AI,passive,implausible,62,The lady was cooked by the supper.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,14,2,AAR,active,plausible1,414,The citizen begged the litigator.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,15,7,AAR,active,plausible1,212,The appraiser complimented the helper.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,16,7,AAR,passive,plausible0,258,The trader was compensated by the wholesaler.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,17,7,AAN,passive,plausible,182,The visitor was bothered by the drunk.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,18,2,AAR,passive,plausible0,216,The rancher was insulted by the cartographer.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,19,7,AI,active,plausible,6,The call girl wasted the money.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,20,1,AAR,active,plausible0,206,The aristocrat wed the countess.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,21,1,AAN,active,implausible,346,The noble obeyed the page.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,22,1,AI,active,implausible,52,The medicine swallowed the patient.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,23,7,AI,active,plausible,80,The activist prejudiced the vote.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,24,1,AI,active,implausible,18,The airplane steered the pilot.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,25,7,AAN,active,plausible,108,The EMT resuscitated the youngster.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,26,1,AI,passive,implausible,280,The boyfriend was basted by the turkey.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,27,7,AAR,active,plausible1,382,The mercenary hailed the warlord.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,29,7,AAR,active,plausible0,244,The translator deceived the courier.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,30,7,AAN,passive,plausible,152,The rebel was exiled by the king.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,31,2,AAN,active,implausible,358,The snorkeler mauled the shark.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,32,7,AAN,passive,plausible,356,The quack was discredited by the cardiologist.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,34,1,AAN,passive,implausible,148,The cop was restrained by the rioter.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,35,4,AI,passive,plausible,68,The brochure was skimmed by the woodworker.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,36,7,AAN,passive,plausible,102,The renter was dislodged by the proprietor.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,37,7,AAN,active,implausible,130,The relative surprised the prodigy.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,38,7,AAN,passive,implausible,178,The ecologist was warned by the cigar-maker.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,39,7,AI,passive,plausible,10,The liquor was supplied by the supervisor.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,40,1,AI,active,implausible,70,The grain farmed the townsperson.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,41,1,AI,passive,implausible,322,The manicurist was rescheduled by the appointment.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,42,7,AAN,active,implausible,104,The right-winger criticized the reviewer.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,43,7,AAR,active,plausible0,412,The hypochondriac hounded the medic.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,44,7,AAN,active,plausible,136,The singer disappointed the enthusiast.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,45,7,AAR,passive,plausible1,396,The miser was antagonized by the landlady.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,46,7,AAR,active,plausible0,374,The tenor loved the soprano.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,47,7,AI,active,plausible,20,The chef sauteed the squid.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,48,7,AAR,passive,plausible0,392,The veteran was saluted by the patriot.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,49,1,AI,active,implausible,298,The prize received the cellist.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,50,7,AAN,passive,implausible,354,The union was ousted by the whistle-blower.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,51,7,AAN,active,plausible,160,The imitator fooled the investigator.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,52,7,AI,passive,plausible,34,The project was sponsored by the financier.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,53,1,AI,passive,implausible,88,The star was autographed by the picture.
ATUY1BTU5BQDE,33C7UALJVLY976UV68R1Q5GBARK18K,54,1,AAR,active,plausible1,250,The dwarf defended the sorcerer.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,1,7,AAR,passive,plausible1,239,The shrink was commended by the dean.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,2,6,AAR,passive,plausible0,271,The hunter was betrayed by the culprit.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,3,6,AAR,active,plausible0,215,The mapmaker affronted the farmer.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,4,7,AAR,active,plausible0,243,The interpreter swindled the messenger.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,5,7,AAR,active,plausible0,391,The sharecropper misled the fieldworker.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,6,2,AAR,passive,plausible0,233,The oracle was baffled by the missionary.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,7,6,AAR,passive,plausible1,409,The bricklayer was outraged by the crane operator.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,8,2,AI,passive,plausible,289,The umbrella was forgotten by the couch-potato.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,10,2,AAR,passive,plausible1,205,The nobleman was married by the baroness.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,11,1,AAN,active,implausible,107,The youth revived the paramedic.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,12,7,AAR,active,plausible1,395,The swimmer impressed the surfer.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,13,7,AAN,passive,plausible,349,The chiropractor was thanked by the tennis player.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,14,4,AAN,passive,implausible,171,The terrorist was petrified by the first lady.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,15,1,AAN,active,implausible,355,The deer trapped the huntsman.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,16,1,AAN,active,plausible,159,The windbag taunted the recluse.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,17,7,AAN,passive,plausible,89,The boy was tutored by the nanny.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,18,1,AAN,active,implausible,151,The infant pampered the father.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,19,5,AAR,passive,plausible0,199,The stranger was pushed by the acrobat.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,20,5,AI,passive,plausible,51,The pill was taken by the convalescent.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,21,4,AAR,active,plausible1,195,The defendant belittled the go-between.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,22,7,AAR,passive,plausible0,403,The mathematician was nagged by the physicist.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,23,6,AAR,passive,plausible1,387,The baker was mentioned by the miller.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,24,7,AAN,active,plausible,139,The driver transported the ambassador.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,25,7,AI,active,plausible,17,The receptionist tidied the table.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,26,1,AI,active,implausible,61,The computer purchased the instructor.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,27,3,AAN,active,implausible,335,The seaman undercharged the streetwalker.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,28,1,AI,active,implausible,11,The alcohol provided the overseer.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,29,7,AAN,active,plausible,109,The prankster duped the marketer.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,30,7,AI,active,plausible,39,The nutritionist detested the marmalade.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,31,7,AI,active,plausible,297,The fisherman emptied the trashcan.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,32,1,AI,passive,implausible,67,The humorist was verified by the schedule.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,33,1,AI,passive,implausible,27,The soldier was raised by the banner.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,34,6,AAN,active,plausible,337,The jury acquitted the economist.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,35,1,AI,active,implausible,291,The password memorized the hacker.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,36,1,AI,passive,implausible,307,The travel-agent was photocopied by the passport.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,37,2,AAN,passive,implausible,363,The anthropologist was studied by the tribesman.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,38,2,AAN,passive,implausible,123,The artisan was trained by the apprentice.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,39,6,AI,passive,plausible,75,The graph was created by the bookkeeper.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,40,1,AI,passive,implausible,45,The decorator were recommended by the curtains.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,41,2,AAN,passive,implausible,141,The warden was caught by the inmate.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,42,7,AI,active,plausible,65,The sightseer misplaced the memento.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,43,1,AAN,passive,implausible,347,The lion was chased by the tour-guide.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,44,1,AI,active,implausible,323,The contract burned the charlatan.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,45,7,AAN,passive,plausible,145,The kid was reprimanded by the headmaster.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,46,7,AAN,passive,plausible,327,The actress was cast by the producer.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,47,4,AAR,active,plausible1,217,The entertainer awed the poet.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,48,6,AI,passive,plausible,315,The fund was established by the supremacist.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,49,7,AAN,active,plausible,359,The president pardoned the traitor.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,50,5,AAN,passive,plausible,129,The cousin was shocked by the genius.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,52,7,AAN,active,implausible,131,The bureaucrat bribed the smuggler.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,53,7,AAR,active,plausible0,193,The drummer annoyed the weatherman.
AUAN582MLI96N,3X65QVEQI0NO9GOCGUPPC6L8YOALCG,54,2,AAR,active,plausible1,249,The gnome protected the wizard.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,1,7,AAN,passive,implausible,93,The artist was portrayed by the philosopher.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,2,4,AAN,passive,implausible,111,The playboy was courted by the damsel.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,3,4,AAN,passive,plausible,113,The clergyman was cherished by the nomad.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,4,4,AAN,active,implausible,365,The beneficiary kidnapped the miscreant.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,5,7,AAN,active,implausible,99,The dentist assisted the orderly.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,6,7,AAN,active,implausible,179,The ancestors idolized the peasant.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,7,7,AAN,passive,implausible,339,The nun was reproached by the hedonist.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,8,7,AAR,active,plausible1,393,The milkman visited the welder.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,9,7,AAN,passive,plausible,351,The toddler was disciplined by the mother.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,10,7,AAR,passive,plausible1,245,The gangster was hated by the governor.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,12,7,AAR,passive,plausible0,267,The rival was agitated by the competitor.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,13,7,AAR,passive,plausible0,373,The lieutenant was accompanied by the admiral.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,14,7,AAR,active,plausible0,389,The screenwriter emailed the actor.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,15,7,AAR,passive,plausible1,273,The botanist was respected by the partner.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,16,7,AI,passive,plausible,5,The cash was squandered by the prostitute.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,17,7,AAN,passive,plausible,95,The intern was berated by the mechanic.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,18,7,AAR,passive,plausible0,401,The goalkeeper was blamed by the defender.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,19,7,AAR,passive,plausible0,241,The homeless person was provoked by the refugee.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,20,7,AI,active,plausible,303,The poker player won the game.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,21,7,AAR,active,plausible1,235,The fighter choked the trespasser.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,22,1,AI,active,implausible,55,The story abandoned the reporter.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,23,1,AI,passive,implausible,41,The researcher was found by the remedy.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,24,1,AI,passive,implausible,29,The operative was blown by the assignment.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,25,7,AAR,passive,plausible1,211,The assistant was flattered by the auditor.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,26,7,AI,passive,plausible,279,The offer was accepted by the sociologist.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,27,4,AAN,passive,implausible,137,The vocalist was disillusioned by the connoisseur.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,28,7,AAR,active,plausible1,371,The cheerleader kissed the quarterback.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,30,4,AI,active,plausible,1,The raider caught the illness.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,31,7,AAR,passive,plausible1,377,The football player was pursued by the socialite.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,32,7,AAN,active,plausible,103,The critic attacked the conservative.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,33,7,AAN,active,plausible,91,The blackmailer threatened the senator.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,34,7,AI,passive,plausible,299,The service was rated by the cheapskate.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,35,2,AAR,active,plausible0,225,The cobbler disdained the stonecutter.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,36,7,AAR,active,plausible0,413,The chemist suspected the pharmacist.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,37,7,AI,active,plausible,35,The banker funded the program.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,38,7,AAR,active,plausible0,247,The planner convinced the customer.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,39,4,AAR,passive,plausible1,405,The programmer was distrusted by the volunteer.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,40,7,AAN,active,plausible,333,The roommate adopted the newborn.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,41,7,AI,active,implausible,3,The prison dreaded the convict.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,42,1,AI,passive,plausible,317,The suit was wrinkled by the interviewee.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,43,4,AAN,active,implausible,119,The hostage rescued the mediator.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,44,7,AAN,passive,plausible,165,The beginner was supported by the professional.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,45,7,AAR,active,plausible0,369,The conductor tolerated the violinist.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,46,7,AAR,passive,plausible0,191,The landscaper was called by the janitor.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,47,1,AI,active,implausible,319,The message erased the bellboy.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,48,7,AAR,active,plausible1,257,The merchant reimbursed the supplier.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,49,7,AAR,active,plausible1,189,The inventor contacted the archivist.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,50,7,AAN,active,plausible,135,The attorney interrogated the bystander.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,51,1,AI,active,implausible,281,The question posed the caseworker.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,52,1,AI,passive,implausible,25,The hatter was decorated by the bowler.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,53,1,AI,passive,implausible,311,The count was inherited by the painting.
AUFOO8PU2BK37,3M81GAB8A0JGQ8CJUZ1QI8EKQ9XBQO,54,7,AI,active,plausible,283,The box-office sold the tickets.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,1,2,AAR,passive,plausible0,413,The pharmacist was suspected by the chemist.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,2,7,AAR,active,plausible0,373,The admiral accompanied the lieutenant.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,3,7,AAR,passive,plausible0,389,The actor was emailed by the screenwriter.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,4,6,AAR,passive,plausible0,369,The violinist was tolerated by the conductor.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,5,7,AAR,passive,plausible1,371,The quarterback was kissed by the cheerleader.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,6,7,AI,passive,plausible,283,The tickets were sold by the box-office.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,7,3,AAR,passive,plausible0,225,The stonecutter was disdained by the cobbler.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,8,7,AAR,active,plausible1,377,The socialite pursued the football player.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,9,1,AI,active,implausible,25,The bowler decorated the hatter.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,10,1,AI,passive,implausible,55,The reporter was abandoned by the story.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,11,7,AAR,active,plausible0,401,The defender blamed the goalkeeper.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,12,5,AAR,active,plausible1,273,The partner respected the botanist.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,14,7,AAR,active,plausible0,241,The refugee provoked the homeless person.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,15,5,AAN,active,implausible,339,The hedonist reproached the nun.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,16,7,AAR,passive,plausible1,393,The welder was visited by the milkman.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,17,1,AI,active,implausible,41,The remedy found the researcher.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,18,6,AAN,active,plausible,113,The nomad cherished the clergyman.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,19,7,AAR,passive,plausible1,189,The archivist was contacted by the inventor.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,20,1,AI,passive,implausible,319,The bellboy was erased by the message.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,21,7,AAN,passive,plausible,91,The senator was threatened by the blackmailer.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,22,7,AAR,active,plausible0,191,The janitor called the landscaper.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,23,1,AAN,passive,implausible,179,The peasant were idolized by the ancestors.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,24,7,AAR,active,plausible0,267,The competitor agitated the rival.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,25,7,AI,passive,plausible,303,The game was won by the poker player.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,26,6,AI,active,plausible,317,The interviewee wrinkled the suit.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,27,4,AI,passive,plausible,1,The illness was caught by the raider.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,28,1,AI,active,implausible,29,The assignment blew the operative.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,29,4,AAN,active,implausible,93,The philosopher portrayed the artist.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,30,7,AAR,active,plausible1,245,The governor hated the gangster.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,31,2,AI,passive,implausible,3,The convict was dreaded by the prison.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,32,7,AI,active,plausible,279,The sociologist accepted the offer.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,33,7,AI,passive,plausible,35,The program was funded by the banker.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,34,6,AAN,active,plausible,165,The professional supported the beginner.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,36,5,AAN,passive,implausible,99,The orderly was assisted by the dentist.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,37,1,AI,passive,implausible,281,The caseworker was posed by the question.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,38,6,AAR,passive,plausible0,247,The customer was convinced by the planner.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,39,7,AAN,active,plausible,351,The mother disciplined the toddler.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,40,5,AI,active,plausible,299,The cheapskate rated the service.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,41,7,AAN,active,plausible,95,The mechanic berated the intern.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,42,7,AAR,passive,plausible1,257,The supplier was reimbursed by the merchant.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,43,3,AAN,passive,implausible,365,The miscreant was kidnapped by the beneficiary.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,44,6,AAN,passive,plausible,333,The newborn was adopted by the roommate.
AUFUUD4WG9CVO,33ISQZVXPPMV6CU63HWQ9NVL4FWCCR,45,7,AI,active,plausible,5,The prostitute squandered the cash.
