"ItemNum","Sentence","Plausibility","Voice","SynonymPair","NumSyn"
361,"The newsagent was promoted by the TV station head.","Plausible","passive",NA,NA
361,"The TV station head was promoted by the newsagent.","Implausible","passive",NA,NA
362,"The policewoman handcuffed the offender.","Plausible","active",NA,NA
362,"The offender handcuffed the policewoman.","Implausible","active",NA,NA
362,"The offender was handcuffed by the policewoman.","Plausible","passive",NA,NA
362,"The policewoman was handcuffed by the offender.","Implausible","passive",NA,NA
363,"The anthropologist studied the tribesman.","Plausible","active",NA,NA
363,"The tribesman studied the anthropologist.","Implausible","active",NA,NA
363,"The tribesman was studied by the anthropologist.","Plausible","passive",NA,NA
363,"The anthropologist was studied by the tribesman.","Implausible","passive",NA,NA
364,"The police chief rewarded the firefighter.","Plausible","active",NA,NA
364,"The firefighter rewarded the police chief.","Implausible","active",NA,NA
364,"The firefighter was rewarded by the police chief.","Plausible","passive",NA,NA
364,"The police chief was rewarded by the firefighter.","Implausible","passive",NA,NA
365,"The miscreant kidnapped the beneficiary.","Plausible","active",NA,NA
365,"The beneficiary kidnapped the miscreant.","Implausible","active",NA,NA
365,"The beneficiary was kidnapped by the miscreant.","Plausible","passive",NA,NA
365,"The miscreant was kidnapped by the beneficiary.","Implausible","passive",NA,NA
366,"The social worker comforted the abused woman.","Plausible","active",NA,NA
366,"The abused woman comforted the social worker.","Implausible","active",NA,NA
366,"The abused woman was comforted by the social worker.","Plausible","passive",NA,NA
366,"The social worker was comforted by the abused woman.","Implausible","passive",NA,NA
367,"The neuroscientist overwhelmed the lab assistant.","Plausible","active",NA,NA
367,"The lab assistant overwhelmed the neuroscientist.","Implausible","active",NA,NA
367,"The lab assistant was overwhelmed by the neuroscientist.","Plausible","passive",NA,NA
367,"The neuroscientist was overwhelmed by the lab assistant.","Implausible","passive",NA,NA
368,"The warmonger terrorized the gunsmith.","Plausible","active",NA,NA
368,"The gunsmith terrorized the warmonger.","Implausible","active",NA,NA
368,"The gunsmith was terrorized by the warmonger.","Plausible","passive",NA,NA
368,"The warmonger was terrorized by the gunsmith.","Implausible","passive",NA,NA
369,"The conductor tolerated the violinist.","Plausible","active",NA,NA
369,"The violinist tolerated the conductor.","Implausible","active",NA,NA
369,"The violinist was tolerated by the conductor.","Plausible","passive",NA,NA
369,"The conductor was tolerated by the violinist.","Implausible","passive",NA,NA
370,"The pitcher signaled the hitter.","Plausible","active",NA,NA
370,"The hitter signaled the pitcher.","Implausible","active",NA,NA
370,"The hitter was signaled by the pitcher.","Plausible","passive",NA,NA
370,"The pitcher was signaled by the hitter.","Implausible","passive",NA,NA
371,"The quarterback kissed the cheerleader.","Plausible","active",NA,NA
371,"The cheerleader kissed the quarterback.","Implausible","active",NA,NA
371,"The cheerleader was kissed by the quarterback.","Plausible","passive",NA,NA
371,"The quarterback was kissed by the cheerleader.","Implausible","passive",NA,NA
372,"The camper startled the bear.","Plausible","active",NA,NA
372,"The bear startled the camper.","Implausible","active",NA,NA
372,"The bear was startled by the camper.","Plausible","passive",NA,NA
372,"The camper was startled by the bear.","Implausible","passive",NA,NA
373,"The admiral accompanied the lieutenant.","Plausible","active",NA,NA
373,"The lieutenant accompanied the admiral.","Implausible","active",NA,NA
373,"The lieutenant was accompanied by the admiral.","Plausible","passive",NA,NA
373,"The admiral was accompanied by the lieutenant.","Implausible","passive",NA,NA
374,"The tenor loved the soprano.","Plausible","active",NA,NA
374,"The soprano loved the tenor.","Implausible","active",NA,NA
374,"The soprano was loved by the tenor.","Plausible","passive",NA,NA
374,"The tenor was loved by the soprano.","Implausible","passive",NA,NA
375,"The photographer paid the barrister.","Plausible","active",NA,NA
375,"The barrister paid the photographer.","Implausible","active",NA,NA
375,"The barrister was paid by the photographer.","Plausible","passive",NA,NA
375,"The photographer was paid by the barrister.","Implausible","passive",NA,NA
376,"The bachelor intrigued the blonde.","Plausible","active",NA,NA
376,"The blonde intrigued the bachelor.","Implausible","active",NA,NA
376,"The blonde was intrigued by the bachelor.","Plausible","passive",NA,NA
376,"The bachelor was intrigued by the blonde.","Implausible","passive",NA,NA
377,"The football player pursued the socialite.","Plausible","active",NA,NA
377,"The socialite pursued the football player.","Implausible","active",NA,NA
377,"The socialite was pursued by the football player.","Plausible","passive",NA,NA
377,"The football player was pursued by the socialite.","Implausible","passive",NA,NA
378,"The neurologist consulted the geneticist.","Plausible","active",NA,NA
378,"The geneticist consulted the neurologist.","Implausible","active",NA,NA
378,"The geneticist was consulted by the neurologist.","Plausible","passive",NA,NA
378,"The neurologist was consulted by the geneticist.","Implausible","passive",NA,NA
380,"The butcher accused the meatpacker.","Plausible","active",NA,NA
380,"The meatpacker accused the butcher.","Implausible","active",NA,NA
380,"The meatpacker was accused by the butcher.","Plausible","passive",NA,NA
380,"The butcher was accused by the meatpacker.","Implausible","passive",NA,NA
381,"The niece embarrassed the aunt.","Plausible","active",NA,NA
381,"The aunt embarrassed the niece.","Implausible","active",NA,NA
381,"The aunt was embarrassed by the niece.","Plausible","passive",NA,NA
381,"The niece was embarrassed by the aunt.","Implausible","passive",NA,NA
382,"The warlord hailed the mercenary.","Plausible","active",NA,NA
382,"The mercenary hailed the warlord.","Implausible","active",NA,NA
382,"The mercenary was hailed by the warlord.","Plausible","passive",NA,NA
382,"The warlord was hailed by the mercenary.","Implausible","passive",NA,NA
383,"The neighbor snubbed the newcomer.","Plausible","active",NA,NA
383,"The newcomer snubbed the neighbor.","Implausible","active",NA,NA
383,"The newcomer was snubbed by the neighbor.","Plausible","passive",NA,NA
383,"The neighbor was snubbed by the newcomer.","Implausible","passive",NA,NA
384,"The editor overheard the proofreader.","Plausible","active",NA,NA
384,"The proofreader overheard the editor.","Implausible","active",NA,NA
384,"The proofreader was overheard by the editor.","Plausible","passive",NA,NA
384,"The editor was overheard by the proofreader.","Implausible","passive",NA,NA
385,"The communist offended the capitalist.","Plausible","active",NA,NA
385,"The capitalist offended the communist.","Implausible","active",NA,NA
385,"The capitalist was offended by the communist.","Plausible","passive",NA,NA
385,"The communist was offended by the capitalist.","Implausible","passive",NA,NA
386,"The curator misinformed the sculptor.","Plausible","active",NA,NA
386,"The sculptor misinformed the curator.","Implausible","active",NA,NA
386,"The sculptor was misinformed by the curator.","Plausible","passive",NA,NA
386,"The curator was misinformed by the sculptor.","Implausible","passive",NA,NA
387,"The baker mentioned the miller.","Plausible","active",NA,NA
387,"The miller mentioned the baker.","Implausible","active",NA,NA
387,"The miller was mentioned by the baker.","Plausible","passive",NA,NA
387,"The baker was mentioned by the miller.","Implausible","passive",NA,NA
388,"The pollster shamed the statistician.","Plausible","active",NA,NA
388,"The statistician shamed the pollster.","Implausible","active",NA,NA
388,"The statistician was shamed by the pollster.","Plausible","passive",NA,NA
388,"The pollster was shamed by the statistician.","Implausible","passive",NA,NA
389,"The screenwriter emailed the actor.","Plausible","active",NA,NA
389,"The actor emailed the screenwriter.","Implausible","active",NA,NA
389,"The actor was emailed by the screenwriter.","Plausible","passive",NA,NA
389,"The screenwriter was emailed by the actor.","Implausible","passive",NA,NA
390,"The dermatologist contradicted the pathologist.","Plausible","active",NA,NA
390,"The pathologist contradicted the dermatologist.","Implausible","active",NA,NA
390,"The pathologist was contradicted by the dermatologist.","Plausible","passive",NA,NA
390,"The dermatologist was contradicted by the pathologist.","Implausible","passive",NA,NA
391,"The sharecropper misled the fieldworker.","Plausible","active",NA,NA
391,"The fieldworker misled the sharecropper.","Implausible","active",NA,NA
391,"The fieldworker was misled by the sharecropper.","Plausible","passive",NA,NA
391,"The sharecropper was misled by the fieldworker.","Implausible","passive",NA,NA
392,"The patriot saluted the veteran.","Plausible","active",NA,NA
392,"The veteran saluted the patriot.","Implausible","active",NA,NA
392,"The veteran was saluted by the patriot.","Plausible","passive",NA,NA
392,"The patriot was saluted by the veteran.","Implausible","passive",NA,NA
393,"The welder visited the milkman.","Plausible","active",NA,NA
393,"The milkman visited the welder.","Implausible","active",NA,NA
393,"The milkman was visited by the welder.","Plausible","passive",NA,NA
393,"The welder was visited by the milkman.","Implausible","passive",NA,NA
394,"The teenager mortified the parent.","Plausible","active",NA,NA
394,"The parent mortified the teenager.","Implausible","active",NA,NA
394,"The parent was mortified by the teenager.","Plausible","passive",NA,NA
394,"The teenager was mortified by the parent.","Implausible","passive",NA,NA
395,"The surfer impressed the swimmer.","Plausible","active",NA,NA
395,"The swimmer impressed the surfer.","Implausible","active",NA,NA
395,"The swimmer was impressed by the surfer.","Plausible","passive",NA,NA
395,"The surfer was impressed by the swimmer.","Implausible","passive",NA,NA
396,"The miser antagonized the landlady.","Plausible","active",NA,NA
396,"The landlady antagonized the miser.","Implausible","active",NA,NA
396,"The landlady was antagonized by the miser.","Plausible","passive",NA,NA
396,"The miser was antagonized by the landlady.","Implausible","passive",NA,NA
397,"The infantryman upset the loyalist.","Plausible","active",NA,NA
397,"The loyalist upset the infantryman.","Implausible","active",NA,NA
397,"The loyalist was upset by the infantryman.","Plausible","passive",NA,NA
397,"The infantryman was upset by the loyalist.","Implausible","passive",NA,NA
398,"The florist invoiced the grocer.","Plausible","active",NA,NA
398,"The grocer invoiced the florist.","Implausible","active",NA,NA
398,"The grocer was invoiced by the florist.","Plausible","passive",NA,NA
398,"The florist was invoiced by the grocer.","Implausible","passive",NA,NA
399,"The claims adjuster harassed the retailer.","Plausible","active",NA,NA
399,"The retailer harassed the claims adjuster.","Implausible","active",NA,NA
399,"The retailer was harassed by the claims adjuster.","Plausible","passive",NA,NA
399,"The claims adjuster was harassed by the retailer.","Implausible","passive",NA,NA
400,"The ex-wife punched the girlfriend.","Plausible","active",NA,NA
400,"The girlfriend punched the ex-wife.","Implausible","active",NA,NA
400,"The girlfriend was punched by the ex-wife.","Plausible","passive",NA,NA
400,"The ex-wife was punched by the girlfriend.","Implausible","passive",NA,NA
401,"The defender blamed the goalkeeper.","Plausible","active",NA,NA
401,"The goalkeeper blamed the defender.","Implausible","active",NA,NA
401,"The goalkeeper was blamed by the defender.","Plausible","passive",NA,NA
401,"The defender was blamed by the goalkeeper.","Implausible","passive",NA,NA
402,"The geologist reassured the excavator.","Plausible","active",NA,NA
402,"The excavator reassured the geologist.","Implausible","active",NA,NA
402,"The excavator was reassured by the geologist.","Plausible","passive",NA,NA
402,"The geologist was reassured by the excavator.","Implausible","passive",NA,NA
403,"The physicist nagged the mathematician.","Plausible","active",NA,NA
403,"The mathematician nagged the physicist.","Implausible","active",NA,NA
403,"The mathematician was nagged by the physicist.","Plausible","passive",NA,NA
403,"The physicist was nagged by the mathematician.","Implausible","passive",NA,NA
404,"The employee watched the embezzler.","Plausible","active",NA,NA
404,"The embezzler watched the employee.","Implausible","active",NA,NA
404,"The embezzler was watched by the employee.","Plausible","passive",NA,NA
404,"The employee was watched by the embezzler.","Implausible","passive",NA,NA
405,"The programmer distrusted the volunteer.","Plausible","active",NA,NA
405,"The volunteer distrusted the programmer.","Implausible","active",NA,NA
405,"The volunteer was distrusted by the programmer.","Plausible","passive",NA,NA
405,"The programmer was distrusted by the volunteer.","Implausible","passive",NA,NA
406,"The interviewer befriended the chairman.","Plausible","active",NA,NA
406,"The chairman befriended the interviewer.","Implausible","active",NA,NA
406,"The chairman was befriended by the interviewer.","Plausible","passive",NA,NA
406,"The interviewer was befriended by the chairman.","Implausible","passive",NA,NA
407,"The cinematographer favored the movie star.","Plausible","active",NA,NA
407,"The movie star favored the cinematographer.","Implausible","active",NA,NA
407,"The movie star was favored by the cinematographer.","Plausible","passive",NA,NA
407,"The cinematographer was favored by the movie star.","Implausible","passive",NA,NA
408,"The hockey player aggravated the skater.","Plausible","active",NA,NA
408,"The skater aggravated the hockey player.","Implausible","active",NA,NA
408,"The skater was aggravated by the hockey player.","Plausible","passive",NA,NA
408,"The hockey player was aggravated by the skater.","Implausible","passive",NA,NA
409,"The bricklayer outraged the crane operator.","Plausible","active",NA,NA
409,"The crane operator outraged the bricklayer.","Implausible","active",NA,NA
409,"The crane operator was outraged by the bricklayer.","Plausible","passive",NA,NA
409,"The bricklayer was outraged by the crane operator.","Implausible","passive",NA,NA
410,"The candidate approved the nominee.","Plausible","active",NA,NA
410,"The nominee approved the candidate.","Implausible","active",NA,NA
410,"The nominee was approved by the candidate.","Plausible","passive",NA,NA
410,"The candidate was approved by the nominee.","Implausible","passive",NA,NA
411,"The entomologist disparaged the biologist.","Plausible","active",NA,NA
411,"The biologist disparaged the entomologist.","Implausible","active",NA,NA
411,"The biologist was disparaged by the entomologist.","Plausible","passive",NA,NA
411,"The entomologist was disparaged by the biologist.","Implausible","passive",NA,NA
412,"The hypochondriac hounded the medic.","Plausible","active",NA,NA
412,"The medic hounded the hypochondriac.","Implausible","active",NA,NA
412,"The medic was hounded by the hypochondriac.","Plausible","passive",NA,NA
412,"The hypochondriac was hounded by the medic.","Implausible","passive",NA,NA
413,"The chemist suspected the pharmacist.","Plausible","active",NA,NA
413,"The pharmacist suspected the chemist.","Implausible","active",NA,NA
413,"The pharmacist was suspected by the chemist.","Plausible","passive",NA,NA
413,"The chemist was suspected by the pharmacist.","Implausible","passive",NA,NA
414,"The litigator begged the citizen.","Plausible","active",NA,NA
414,"The citizen begged the litigator.","Implausible","active",NA,NA
414,"The citizen was begged by the litigator.","Plausible","passive",NA,NA
414,"The litigator was begged by the citizen.","Implausible","passive",NA,NA
415,"The plumber devastated the foreman.","Plausible","active",NA,NA
415,"The foreman devastated the plumber.","Implausible","active",NA,NA
415,"The foreman was devastated by the plumber.","Plausible","passive",NA,NA
415,"The plumber was devastated by the foreman.","Implausible","passive",NA,NA
416,"The sergeant identified the sniper.","Plausible","active",NA,NA
416,"The sniper identified the sergeant.","Implausible","active",NA,NA
416,"The sniper was identified by the sergeant.","Plausible","passive",NA,NA
416,"The sergeant was identified by the sniper.","Implausible","passive",NA,NA
