Input.list,Answer.English,Answer.answer,Answer.country,WorkerId,TrialNum,Answer.Rating,Plausibility,Item,Input.trial
4,yes,{},USA,A1SISJL5ST2PWH,27,2,implaus,30,The mouse is chasing the cat.
4,yes,{},USA,A1SISJL5ST2PWH,28,2,implaus,38,The princess is measuring the tailor.
4,yes,{},USA,A1SISJL5ST2PWH,29,7,plaus,13,The pirate is kidnapping the princess.
4,yes,{},USA,A1SISJL5ST2PWH,30,2,implaus,12,The model is taking a picture of the photographer.
4,yes,{},USA,A1SISJL5ST2PWH,31,7,plaus,39,The lifeguard is saving the grandmother.
4,yes,{},USA,A1SISJL5ST2PWH,32,2,implaus,25,The girl is giving Santa a present.
4,yes,{},USA,A1SISJL5ST2PWH,33,7,plaus,1,The cop is arresting the criminal.
4,yes,{},USA,A1SISJL5ST2PWH,34,3,implaus,29,The grandma is stealing the purse from the thief.
4,yes,{},USA,A1SISJL5ST2PWH,35,1,implaus,41,Please select the leftmost response option.
4,yes,{},USA,A1SISJL5ST2PWH,36,2,implaus,14,The bride is blessing the priest.
4,yes,{},USA,A1SISJL5ST2PWH,37,2,implaus,2,The child is scolding the babysitter.
4,yes,{},USA,A1SISJL5ST2PWH,38,2,implaus,4,The grandmother is rescuing the fireman.
4,yes,{},USA,A1SISJL5ST2PWH,39,2,implaus,16,The student is lecturing to the professor.
4,yes,{},USA,A1SISJL5ST2PWH,40,7,plaus,40,The chauffeur is opening the door for the lady.
4,yes,{},USA,A1SISJL5ST2PWH,41,6,plaus,31,The visitor is pushing the patient.
4,yes,{},USA,A1SISJL5ST2PWH,42,7,plaus,11,The lion is pouncing on the Safari guide.
4,yes,{},USA,A248QG4DPULP46,1,3,implaus,27,The athlete is applauding the lady.
4,yes,{},USA,A248QG4DPULP46,2,6,plaus,20,The chef is cooking for the lady.
4,yes,{},USA,A248QG4DPULP46,3,3,plaus,26,The peasant is bowing to the queen.
4,yes,{},USA,A248QG4DPULP46,4,7,plaus,22,The journalist is interviewng the sportsstar.
4,yes,{},USA,A248QG4DPULP46,5,6,plaus,35,The bouncer is preventing the woman from entering.
4,yes,{},USA,A248QG4DPULP46,6,1,implaus,9,The bride is carrying the groom.
4,yes,{},USA,A248QG4DPULP46,7,2,plaus,6,The ghost is frightening the girl.
4,yes,{},USA,A248QG4DPULP46,8,7,plaus,28,The father is tying the son's shoes.
4,yes,{},USA,A248QG4DPULP46,9,2,implaus,21,The grandpa is dancing for the ballerina.
4,yes,{},USA,A248QG4DPULP46,10,1,implaus,7,The baby is feeding the mother.
4,yes,{},USA,A248QG4DPULP46,11,6,plaus,19,The lawyer is giving money to the beggar.
4,yes,{},USA,A248QG4DPULP46,12,1,implaus,32,The patient is bringing flowers to the relative.
4,yes,{},USA,A248QG4DPULP46,13,7,plaus,37,The man is proposing to the woman.
4,yes,{},USA,A248QG4DPULP46,14,7,plaus,42,Please select the rightmost response option.
4,yes,{},USA,A248QG4DPULP46,15,1,implaus,10,The king is entertaining the jester.
4,yes,{},USA,A248QG4DPULP46,16,7,plaus,15,The shark is biting the snorkeler.
4,yes,{},USA,A248QG4DPULP46,17,1,implaus,23,The criminal is sentencing the judge.
4,yes,{},USA,A248QG4DPULP46,18,7,plaus,3,The doctor is using a stethoscope on the patient.
4,yes,{},USA,A248QG4DPULP46,19,7,plaus,24,The father is pulling the child on the sled.
4,yes,{},USA,A248QG4DPULP46,20,5,plaus,8,The artist is painting the businessman.
4,yes,{},USA,A248QG4DPULP46,21,1,implaus,18,The customer is serving the waiter.
4,yes,{},USA,A248QG4DPULP46,22,1,implaus,36,The girl is licking the dog on the face.
4,yes,{},USA,A248QG4DPULP46,23,6,plaus,17,The vampire is biting the woman.
4,yes,{},USA,A248QG4DPULP46,24,7,plaus,33,The boss is yelling at the worker.
4,yes,{},USA,A248QG4DPULP46,25,1,implaus,34,The blind person is leading the dog.
4,yes,{},USA,A248QG4DPULP46,26,1,implaus,5,The patient is treating the dentist.
4,yes,{},USA,A248QG4DPULP46,27,3,implaus,30,The mouse is chasing the cat.
4,yes,{},USA,A248QG4DPULP46,28,1,implaus,38,The princess is measuring the tailor.
4,yes,{},USA,A248QG4DPULP46,29,6,plaus,13,The pirate is kidnapping the princess.
4,yes,{},USA,A248QG4DPULP46,30,2,implaus,12,The model is taking a picture of the photographer.
4,yes,{},USA,A248QG4DPULP46,31,7,plaus,39,The lifeguard is saving the grandmother.
4,yes,{},USA,A248QG4DPULP46,32,5,implaus,25,The girl is giving Santa a present.
4,yes,{},USA,A248QG4DPULP46,33,7,plaus,1,The cop is arresting the criminal.
4,yes,{},USA,A248QG4DPULP46,34,1,implaus,29,The grandma is stealing the purse from the thief.
4,yes,{},USA,A248QG4DPULP46,35,1,implaus,41,Please select the leftmost response option.
4,yes,{},USA,A248QG4DPULP46,36,1,implaus,14,The bride is blessing the priest.
4,yes,{},USA,A248QG4DPULP46,37,6,implaus,2,The child is scolding the babysitter.
4,yes,{},USA,A248QG4DPULP46,38,1,implaus,4,The grandmother is rescuing the fireman.
4,yes,{},USA,A248QG4DPULP46,39,2,implaus,16,The student is lecturing to the professor.
4,yes,{},USA,A248QG4DPULP46,40,7,plaus,40,The chauffeur is opening the door for the lady.
4,yes,{},USA,A248QG4DPULP46,41,6,plaus,31,The visitor is pushing the patient.
4,yes,{},USA,A248QG4DPULP46,42,6,plaus,11,The lion is pouncing on the Safari guide.
4,yes,{},USA,A2FGKKWP33DFWS,1,3,implaus,27,The athlete is applauding the lady.
4,yes,{},USA,A2FGKKWP33DFWS,2,5,plaus,20,The chef is cooking for the lady.
4,yes,{},USA,A2FGKKWP33DFWS,3,6,plaus,26,The peasant is bowing to the queen.
4,yes,{},USA,A2FGKKWP33DFWS,4,5,plaus,22,The journalist is interviewng the sportsstar.
4,yes,{},USA,A2FGKKWP33DFWS,5,5,plaus,35,The bouncer is preventing the woman from entering.
4,yes,{},USA,A2FGKKWP33DFWS,6,1,implaus,9,The bride is carrying the groom.
4,yes,{},USA,A2FGKKWP33DFWS,7,5,plaus,6,The ghost is frightening the girl.
4,yes,{},USA,A2FGKKWP33DFWS,8,5,plaus,28,The father is tying the son's shoes.
4,yes,{},USA,A2FGKKWP33DFWS,9,1,implaus,21,The grandpa is dancing for the ballerina.
4,yes,{},USA,A2FGKKWP33DFWS,10,1,implaus,7,The baby is feeding the mother.
4,yes,{},USA,A2FGKKWP33DFWS,11,6,plaus,19,The lawyer is giving money to the beggar.
4,yes,{},USA,A2FGKKWP33DFWS,12,2,implaus,32,The patient is bringing flowers to the relative.
4,yes,{},USA,A2FGKKWP33DFWS,13,6,plaus,37,The man is proposing to the woman.
4,yes,{},USA,A2FGKKWP33DFWS,14,7,plaus,42,Please select the rightmost response option.
4,yes,{},USA,A2FGKKWP33DFWS,15,2,implaus,10,The king is entertaining the jester.
4,yes,{},USA,A2FGKKWP33DFWS,16,6,plaus,15,The shark is biting the snorkeler.
4,yes,{},USA,A2FGKKWP33DFWS,17,1,implaus,23,The criminal is sentencing the judge.
4,yes,{},USA,A2FGKKWP33DFWS,18,6,plaus,3,The doctor is using a stethoscope on the patient.
4,yes,{},USA,A2FGKKWP33DFWS,19,6,plaus,24,The father is pulling the child on the sled.
4,yes,{},USA,A2FGKKWP33DFWS,20,5,plaus,8,The artist is painting the businessman.
4,yes,{},USA,A2FGKKWP33DFWS,21,1,implaus,18,The customer is serving the waiter.
4,yes,{},USA,A2FGKKWP33DFWS,22,2,implaus,36,The girl is licking the dog on the face.
4,yes,{},USA,A2FGKKWP33DFWS,23,6,plaus,17,The vampire is biting the woman.
4,yes,{},USA,A2FGKKWP33DFWS,24,5,plaus,33,The boss is yelling at the worker.
4,yes,{},USA,A2FGKKWP33DFWS,25,2,implaus,34,The blind person is leading the dog.
4,yes,{},USA,A2FGKKWP33DFWS,26,2,implaus,5,The patient is treating the dentist.
4,yes,{},USA,A2FGKKWP33DFWS,27,2,implaus,30,The mouse is chasing the cat.
4,yes,{},USA,A2FGKKWP33DFWS,28,5,implaus,38,The princess is measuring the tailor.
4,yes,{},USA,A2FGKKWP33DFWS,29,6,plaus,13,The pirate is kidnapping the princess.
4,yes,{},USA,A2FGKKWP33DFWS,30,2,implaus,12,The model is taking a picture of the photographer.
4,yes,{},USA,A2FGKKWP33DFWS,31,5,plaus,39,The lifeguard is saving the grandmother.
4,yes,{},USA,A2FGKKWP33DFWS,32,4,implaus,25,The girl is giving Santa a present.
4,yes,{},USA,A2FGKKWP33DFWS,33,5,plaus,1,The cop is arresting the criminal.
4,yes,{},USA,A2FGKKWP33DFWS,34,2,implaus,29,The grandma is stealing the purse from the thief.
4,yes,{},USA,A2FGKKWP33DFWS,35,1,implaus,41,Please select the leftmost response option.
4,yes,{},USA,A2FGKKWP33DFWS,36,3,implaus,14,The bride is blessing the priest.
4,yes,{},USA,A2FGKKWP33DFWS,37,3,implaus,2,The child is scolding the babysitter.
4,yes,{},USA,A2FGKKWP33DFWS,38,2,implaus,4,The grandmother is rescuing the fireman.
4,yes,{},USA,A2FGKKWP33DFWS,39,3,implaus,16,The student is lecturing to the professor.
4,yes,{},USA,A2FGKKWP33DFWS,40,6,plaus,40,The chauffeur is opening the door for the lady.
4,yes,{},USA,A2FGKKWP33DFWS,41,5,plaus,31,The visitor is pushing the patient.
4,yes,{},USA,A2FGKKWP33DFWS,42,6,plaus,11,The lion is pouncing on the Safari guide.
4,yes,{},USA,A2JDYN6QM8M5UN,1,3,implaus,27,The athlete is applauding the lady.
4,yes,{},USA,A2JDYN6QM8M5UN,2,7,plaus,20,The chef is cooking for the lady.
4,yes,{},USA,A2JDYN6QM8M5UN,3,7,plaus,26,The peasant is bowing to the queen.
4,yes,{},USA,A2JDYN6QM8M5UN,4,7,plaus,22,The journalist is interviewng the sportsstar.
4,yes,{},USA,A2JDYN6QM8M5UN,5,7,plaus,35,The bouncer is preventing the woman from entering.
4,yes,{},USA,A2JDYN6QM8M5UN,6,2,implaus,9,The bride is carrying the groom.
4,yes,{},USA,A2JDYN6QM8M5UN,7,7,plaus,6,The ghost is frightening the girl.
4,yes,{},USA,A2JDYN6QM8M5UN,8,7,plaus,28,The father is tying the son's shoes.
4,yes,{},USA,A2JDYN6QM8M5UN,9,2,implaus,21,The grandpa is dancing for the ballerina.
4,yes,{},USA,A2JDYN6QM8M5UN,10,2,implaus,7,The baby is feeding the mother.
4,yes,{},USA,A2JDYN6QM8M5UN,11,7,plaus,19,The lawyer is giving money to the beggar.
4,yes,{},USA,A2JDYN6QM8M5UN,12,3,implaus,32,The patient is bringing flowers to the relative.
4,yes,{},USA,A2JDYN6QM8M5UN,13,7,plaus,37,The man is proposing to the woman.
4,yes,{},USA,A2JDYN6QM8M5UN,14,7,plaus,42,Please select the rightmost response option.
4,yes,{},USA,A2JDYN6QM8M5UN,15,2,implaus,10,The king is entertaining the jester.
4,yes,{},USA,A2JDYN6QM8M5UN,16,7,plaus,15,The shark is biting the snorkeler.
4,yes,{},USA,A2JDYN6QM8M5UN,17,1,implaus,23,The criminal is sentencing the judge.
4,yes,{},USA,A2JDYN6QM8M5UN,18,7,plaus,3,The doctor is using a stethoscope on the patient.
4,yes,{},USA,A2JDYN6QM8M5UN,19,7,plaus,24,The father is pulling the child on the sled.
4,yes,{},USA,A2JDYN6QM8M5UN,20,7,plaus,8,The artist is painting the businessman.
4,yes,{},USA,A2JDYN6QM8M5UN,21,1,implaus,18,The customer is serving the waiter.
4,yes,{},USA,A2JDYN6QM8M5UN,22,2,implaus,36,The girl is licking the dog on the face.
4,yes,{},USA,A2JDYN6QM8M5UN,23,7,plaus,17,The vampire is biting the woman.
4,yes,{},USA,A2JDYN6QM8M5UN,24,7,plaus,33,The boss is yelling at the worker.
4,yes,{},USA,A2JDYN6QM8M5UN,25,1,implaus,34,The blind person is leading the dog.
4,yes,{},USA,A2JDYN6QM8M5UN,26,1,implaus,5,The patient is treating the dentist.
4,yes,{},USA,A2JDYN6QM8M5UN,27,2,implaus,30,The mouse is chasing the cat.
4,yes,{},USA,A2JDYN6QM8M5UN,28,1,implaus,38,The princess is measuring the tailor.
4,yes,{},USA,A2JDYN6QM8M5UN,29,7,plaus,13,The pirate is kidnapping the princess.
4,yes,{},USA,A2JDYN6QM8M5UN,30,2,implaus,12,The model is taking a picture of the photographer.
4,yes,{},USA,A2JDYN6QM8M5UN,31,7,plaus,39,The lifeguard is saving the grandmother.
4,yes,{},USA,A2JDYN6QM8M5UN,32,2,implaus,25,The girl is giving Santa a present.
4,yes,{},USA,A2JDYN6QM8M5UN,33,7,plaus,1,The cop is arresting the criminal.
4,yes,{},USA,A2JDYN6QM8M5UN,34,1,implaus,29,The grandma is stealing the purse from the thief.
4,yes,{},USA,A2JDYN6QM8M5UN,35,1,implaus,41,Please select the leftmost response option.
4,yes,{},USA,A2JDYN6QM8M5UN,36,1,implaus,14,The bride is blessing the priest.
4,yes,{},USA,A2JDYN6QM8M5UN,37,2,implaus,2,The child is scolding the babysitter.
4,yes,{},USA,A2JDYN6QM8M5UN,38,1,implaus,4,The grandmother is rescuing the fireman.
4,yes,{},USA,A2JDYN6QM8M5UN,39,2,implaus,16,The student is lecturing to the professor.
4,yes,{},USA,A2JDYN6QM8M5UN,40,7,plaus,40,The chauffeur is opening the door for the lady.
4,yes,{},USA,A2JDYN6QM8M5UN,41,7,plaus,31,The visitor is pushing the patient.
4,yes,{},USA,A2JDYN6QM8M5UN,42,7,plaus,11,The lion is pouncing on the Safari guide.
4,yes,{},USA,A2QD7QFGCUNF5N,1,1,implaus,27,The athlete is applauding the lady.
4,yes,{},USA,A2QD7QFGCUNF5N,2,2,plaus,20,The chef is cooking for the lady.
4,yes,{},USA,A2QD7QFGCUNF5N,3,3,plaus,26,The peasant is bowing to the queen.
4,yes,{},USA,A2QD7QFGCUNF5N,4,3,plaus,22,The journalist is interviewng the sportsstar.
4,yes,{},USA,A2QD7QFGCUNF5N,5,5,plaus,35,The bouncer is preventing the woman from entering.
4,yes,{},USA,A2QD7QFGCUNF5N,6,5,implaus,9,The bride is carrying the groom.
4,yes,{},USA,A2QD7QFGCUNF5N,7,7,plaus,6,The ghost is frightening the girl.
4,yes,{},USA,A2QD7QFGCUNF5N,8,2,plaus,28,The father is tying the son's shoes.
4,yes,{},USA,A2QD7QFGCUNF5N,9,5,implaus,21,The grandpa is dancing for the ballerina.
4,yes,{},USA,A2QD7QFGCUNF5N,10,6,implaus,7,The baby is feeding the mother.
4,yes,{},USA,A2QD7QFGCUNF5N,11,2,plaus,19,The lawyer is giving money to the beggar.
4,yes,{},USA,A2QD7QFGCUNF5N,12,6,implaus,32,The patient is bringing flowers to the relative.
4,yes,{},USA,A2QD7QFGCUNF5N,13,5,plaus,37,The man is proposing to the woman.
4,yes,{},USA,A2QD7QFGCUNF5N,14,7,plaus,42,Please select the rightmost response option.
4,yes,{},USA,A2QD7QFGCUNF5N,15,5,implaus,10,The king is entertaining the jester.
4,yes,{},USA,A2QD7QFGCUNF5N,16,5,plaus,15,The shark is biting the snorkeler.
4,yes,{},USA,A2QD7QFGCUNF5N,17,1,implaus,23,The criminal is sentencing the judge.
4,yes,{},USA,A2QD7QFGCUNF5N,18,3,plaus,3,The doctor is using a stethoscope on the patient.
4,yes,{},USA,A2QD7QFGCUNF5N,19,6,plaus,24,The father is pulling the child on the sled.
4,yes,{},USA,A2QD7QFGCUNF5N,20,5,plaus,8,The artist is painting the businessman.
4,yes,{},USA,A2QD7QFGCUNF5N,21,5,implaus,18,The customer is serving the waiter.
4,yes,{},USA,A2QD7QFGCUNF5N,22,6,implaus,36,The girl is licking the dog on the face.
4,yes,{},USA,A2QD7QFGCUNF5N,23,1,plaus,17,The vampire is biting the woman.
4,yes,{},USA,A2QD7QFGCUNF5N,24,5,plaus,33,The boss is yelling at the worker.
4,yes,{},USA,A2QD7QFGCUNF5N,25,5,implaus,34,The blind person is leading the dog.
4,yes,{},USA,A2QD7QFGCUNF5N,26,4,implaus,5,The patient is treating the dentist.
4,yes,{},USA,A2QD7QFGCUNF5N,27,5,implaus,30,The mouse is chasing the cat.
4,yes,{},USA,A2QD7QFGCUNF5N,28,6,implaus,38,The princess is measuring the tailor.
4,yes,{},USA,A2QD7QFGCUNF5N,29,2,plaus,13,The pirate is kidnapping the princess.
4,yes,{},USA,A2QD7QFGCUNF5N,30,6,implaus,12,The model is taking a picture of the photographer.
4,yes,{},USA,A2QD7QFGCUNF5N,31,5,plaus,39,The lifeguard is saving the grandmother.
4,yes,{},USA,A2QD7QFGCUNF5N,32,6,implaus,25,The girl is giving Santa a present.
4,yes,{},USA,A2QD7QFGCUNF5N,33,5,plaus,1,The cop is arresting the criminal.
4,yes,{},USA,A2QD7QFGCUNF5N,34,5,implaus,29,The grandma is stealing the purse from the thief.
4,yes,{},USA,A2QD7QFGCUNF5N,35,1,implaus,41,Please select the leftmost response option.
4,yes,{},USA,A2QD7QFGCUNF5N,36,3,implaus,14,The bride is blessing the priest.
4,yes,{},USA,A2QD7QFGCUNF5N,37,6,implaus,2,The child is scolding the babysitter.
4,yes,{},USA,A2QD7QFGCUNF5N,38,5,implaus,4,The grandmother is rescuing the fireman.
4,yes,{},USA,A2QD7QFGCUNF5N,39,5,implaus,16,The student is lecturing to the professor.
4,yes,{},USA,A2QD7QFGCUNF5N,40,6,plaus,40,The chauffeur is opening the door for the lady.
4,yes,{},USA,A2QD7QFGCUNF5N,41,1,plaus,31,The visitor is pushing the patient.
4,yes,{},USA,A2QD7QFGCUNF5N,42,5,plaus,11,The lion is pouncing on the Safari guide.
4,yes,{},USA,A2YGOORS5N9RW8,1,7,implaus,27,The athlete is applauding the lady.
4,yes,{},USA,A2YGOORS5N9RW8,2,7,plaus,20,The chef is cooking for the lady.
4,yes,{},USA,A2YGOORS5N9RW8,3,7,plaus,26,The peasant is bowing to the queen.
4,yes,{},USA,A2YGOORS5N9RW8,4,7,plaus,22,The journalist is interviewng the sportsstar.
4,yes,{},USA,A2YGOORS5N9RW8,5,7,plaus,35,The bouncer is preventing the woman from entering.
4,yes,{},USA,A2YGOORS5N9RW8,6,5,implaus,9,The bride is carrying the groom.
4,yes,{},USA,A2YGOORS5N9RW8,7,7,plaus,6,The ghost is frightening the girl.
4,yes,{},USA,A2YGOORS5N9RW8,8,7,plaus,28,The father is tying the son's shoes.
4,yes,{},USA,A2YGOORS5N9RW8,9,4,implaus,21,The grandpa is dancing for the ballerina.
4,yes,{},USA,A2YGOORS5N9RW8,10,1,implaus,7,The baby is feeding the mother.
4,yes,{},USA,A2YGOORS5N9RW8,11,7,plaus,19,The lawyer is giving money to the beggar.
4,yes,{},USA,A2YGOORS5N9RW8,12,3,implaus,32,The patient is bringing flowers to the relative.
4,yes,{},USA,A2YGOORS5N9RW8,13,7,plaus,37,The man is proposing to the woman.
4,yes,{},USA,A2YGOORS5N9RW8,14,7,plaus,42,Please select the rightmost response option.
4,yes,{},USA,A2YGOORS5N9RW8,15,2,implaus,10,The king is entertaining the jester.
4,yes,{},USA,A2YGOORS5N9RW8,16,7,plaus,15,The shark is biting the snorkeler.
4,yes,{},USA,A2YGOORS5N9RW8,17,1,implaus,23,The criminal is sentencing the judge.
4,yes,{},USA,A2YGOORS5N9RW8,18,7,plaus,3,The doctor is using a stethoscope on the patient.
4,yes,{},USA,A2YGOORS5N9RW8,19,7,plaus,24,The father is pulling the child on the sled.
4,yes,{},USA,A2YGOORS5N9RW8,20,7,plaus,8,The artist is painting the businessman.
4,yes,{},USA,A2YGOORS5N9RW8,21,1,implaus,18,The customer is serving the waiter.
4,yes,{},USA,A2YGOORS5N9RW8,22,2,implaus,36,The girl is licking the dog on the face.
4,yes,{},USA,A2YGOORS5N9RW8,23,7,plaus,17,The vampire is biting the woman.
4,yes,{},USA,A2YGOORS5N9RW8,24,7,plaus,33,The boss is yelling at the worker.
4,yes,{},USA,A2YGOORS5N9RW8,25,3,implaus,34,The blind person is leading the dog.
4,yes,{},USA,A2YGOORS5N9RW8,26,1,implaus,5,The patient is treating the dentist.
4,yes,{},USA,A2YGOORS5N9RW8,27,1,implaus,30,The mouse is chasing the cat.
4,yes,{},USA,A2YGOORS5N9RW8,28,1,implaus,38,The princess is measuring the tailor.
4,yes,{},USA,A2YGOORS5N9RW8,29,7,plaus,13,The pirate is kidnapping the princess.
4,yes,{},USA,A2YGOORS5N9RW8,30,4,implaus,12,The model is taking a picture of the photographer.
4,yes,{},USA,A2YGOORS5N9RW8,31,7,plaus,39,The lifeguard is saving the grandmother.
4,yes,{},USA,A2YGOORS5N9RW8,32,3,implaus,25,The girl is giving Santa a present.
4,yes,{},USA,A2YGOORS5N9RW8,33,7,plaus,1,The cop is arresting the criminal.
4,yes,{},USA,A2YGOORS5N9RW8,34,1,implaus,29,The grandma is stealing the purse from the thief.
4,yes,{},USA,A2YGOORS5N9RW8,35,1,implaus,41,Please select the leftmost response option.
4,yes,{},USA,A2YGOORS5N9RW8,36,1,implaus,14,The bride is blessing the priest.
4,yes,{},USA,A2YGOORS5N9RW8,37,2,implaus,2,The child is scolding the babysitter.
4,yes,{},USA,A2YGOORS5N9RW8,38,1,implaus,4,The grandmother is rescuing the fireman.
4,yes,{},USA,A2YGOORS5N9RW8,39,1,implaus,16,The student is lecturing to the professor.
4,yes,{},USA,A2YGOORS5N9RW8,40,7,plaus,40,The chauffeur is opening the door for the lady.
4,yes,{},USA,A2YGOORS5N9RW8,41,7,plaus,31,The visitor is pushing the patient.
4,yes,{},USA,A2YGOORS5N9RW8,42,7,plaus,11,The lion is pouncing on the Safari guide.
4,yes,{},USA,A3D2GO0IFRFN6R,1,7,implaus,27,The athlete is applauding the lady.
4,yes,{},USA,A3D2GO0IFRFN6R,2,7,plaus,20,The chef is cooking for the lady.
4,yes,{},USA,A3D2GO0IFRFN6R,3,7,plaus,26,The peasant is bowing to the queen.
4,yes,{},USA,A3D2GO0IFRFN6R,4,7,plaus,22,The journalist is interviewng the sportsstar.
4,yes,{},USA,A3D2GO0IFRFN6R,5,7,plaus,35,The bouncer is preventing the woman from entering.
4,yes,{},USA,A3D2GO0IFRFN6R,6,3,implaus,9,The bride is carrying the groom.
4,yes,{},USA,A3D2GO0IFRFN6R,7,7,plaus,6,The ghost is frightening the girl.
4,yes,{},USA,A3D2GO0IFRFN6R,8,7,plaus,28,The father is tying the son's shoes.
4,yes,{},USA,A3D2GO0IFRFN6R,9,2,implaus,21,The grandpa is dancing for the ballerina.
4,yes,{},USA,A3D2GO0IFRFN6R,10,1,implaus,7,The baby is feeding the mother.
4,yes,{},USA,A3D2GO0IFRFN6R,11,7,plaus,19,The lawyer is giving money to the beggar.
4,yes,{},USA,A3D2GO0IFRFN6R,12,1,implaus,32,The patient is bringing flowers to the relative.
4,yes,{},USA,A3D2GO0IFRFN6R,13,7,plaus,37,The man is proposing to the woman.
4,yes,{},USA,A3D2GO0IFRFN6R,14,7,plaus,42,Please select the rightmost response option.
4,yes,{},USA,A3D2GO0IFRFN6R,15,1,implaus,10,The king is entertaining the jester.
4,yes,{},USA,A3D2GO0IFRFN6R,16,7,plaus,15,The shark is biting the snorkeler.
4,yes,{},USA,A3D2GO0IFRFN6R,17,1,implaus,23,The criminal is sentencing the judge.
4,yes,{},USA,A3D2GO0IFRFN6R,18,7,plaus,3,The doctor is using a stethoscope on the patient.
4,yes,{},USA,A3D2GO0IFRFN6R,19,7,plaus,24,The father is pulling the child on the sled.
4,yes,{},USA,A3D2GO0IFRFN6R,20,7,plaus,8,The artist is painting the businessman.
4,yes,{},USA,A3D2GO0IFRFN6R,21,1,implaus,18,The customer is serving the waiter.
4,yes,{},USA,A3D2GO0IFRFN6R,22,3,implaus,36,The girl is licking the dog on the face.
4,yes,{},USA,A3D2GO0IFRFN6R,23,7,plaus,17,The vampire is biting the woman.
4,yes,{},USA,A3D2GO0IFRFN6R,24,7,plaus,33,The boss is yelling at the worker.
4,yes,{},USA,A3D2GO0IFRFN6R,25,1,implaus,34,The blind person is leading the dog.
4,yes,{},USA,A3D2GO0IFRFN6R,26,1,implaus,5,The patient is treating the dentist.
4,yes,{},USA,A3D2GO0IFRFN6R,27,4,implaus,30,The mouse is chasing the cat.
4,yes,{},USA,A3D2GO0IFRFN6R,28,1,implaus,38,The princess is measuring the tailor.
4,yes,{},USA,A3D2GO0IFRFN6R,29,7,plaus,13,The pirate is kidnapping the princess.
4,yes,{},USA,A3D2GO0IFRFN6R,30,2,implaus,12,The model is taking a picture of the photographer.
4,yes,{},USA,A3D2GO0IFRFN6R,31,7,plaus,39,The lifeguard is saving the grandmother.
4,yes,{},USA,A3D2GO0IFRFN6R,32,4,implaus,25,The girl is giving Santa a present.
4,yes,{},USA,A3D2GO0IFRFN6R,33,7,plaus,1,The cop is arresting the criminal.
4,yes,{},USA,A3D2GO0IFRFN6R,34,1,implaus,29,The grandma is stealing the purse from the thief.
4,yes,{},USA,A3D2GO0IFRFN6R,35,1,implaus,41,Please select the leftmost response option.
4,yes,{},USA,A3D2GO0IFRFN6R,36,2,implaus,14,The bride is blessing the priest.
4,yes,{},USA,A3D2GO0IFRFN6R,37,3,implaus,2,The child is scolding the babysitter.
4,yes,{},USA,A3D2GO0IFRFN6R,38,1,implaus,4,The grandmother is rescuing the fireman.
4,yes,{},USA,A3D2GO0IFRFN6R,39,3,implaus,16,The student is lecturing to the professor.
4,yes,{},USA,A3D2GO0IFRFN6R,40,7,plaus,40,The chauffeur is opening the door for the lady.
4,yes,{},USA,A3D2GO0IFRFN6R,41,7,plaus,31,The visitor is pushing the patient.
4,yes,{},USA,A3D2GO0IFRFN6R,42,7,plaus,11,The lion is pouncing on the Safari guide.
4,yes,{},USA,A3FT3XPTOWHJMY,1,7,implaus,27,The athlete is applauding the lady.
4,yes,{},USA,A3FT3XPTOWHJMY,2,7,plaus,20,The chef is cooking for the lady.
4,yes,{},USA,A3FT3XPTOWHJMY,3,7,plaus,26,The peasant is bowing to the queen.
4,yes,{},USA,A3FT3XPTOWHJMY,4,6,plaus,22,The journalist is interviewng the sportsstar.
4,yes,{},USA,A3FT3XPTOWHJMY,5,5,plaus,35,The bouncer is preventing the woman from entering.
4,yes,{},USA,A3FT3XPTOWHJMY,6,3,implaus,9,The bride is carrying the groom.
4,yes,{},USA,A3FT3XPTOWHJMY,7,2,plaus,6,The ghost is frightening the girl.
4,yes,{},USA,A3FT3XPTOWHJMY,8,7,plaus,28,The father is tying the son's shoes.
4,yes,{},USA,A3FT3XPTOWHJMY,9,3,implaus,21,The grandpa is dancing for the ballerina.
4,yes,{},USA,A3FT3XPTOWHJMY,10,1,implaus,7,The baby is feeding the mother.
4,yes,{},USA,A3FT3XPTOWHJMY,11,4,plaus,19,The lawyer is giving money to the beggar.
4,yes,{},USA,A3FT3XPTOWHJMY,12,2,implaus,32,The patient is bringing flowers to the relative.
4,yes,{},USA,A3FT3XPTOWHJMY,13,7,plaus,37,The man is proposing to the woman.
4,yes,{},USA,A3FT3XPTOWHJMY,14,7,plaus,42,Please select the rightmost response option.
4,yes,{},USA,A3FT3XPTOWHJMY,15,2,implaus,10,The king is entertaining the jester.
4,yes,{},USA,A3FT3XPTOWHJMY,16,4,plaus,15,The shark is biting the snorkeler.
4,yes,{},USA,A3FT3XPTOWHJMY,17,1,implaus,23,The criminal is sentencing the judge.
4,yes,{},USA,A3FT3XPTOWHJMY,18,7,plaus,3,The doctor is using a stethoscope on the patient.
4,yes,{},USA,A3FT3XPTOWHJMY,19,6,plaus,24,The father is pulling the child on the sled.
4,yes,{},USA,A3FT3XPTOWHJMY,20,6,plaus,8,The artist is painting the businessman.
4,yes,{},USA,A3FT3XPTOWHJMY,21,2,implaus,18,The customer is serving the waiter.
4,yes,{},USA,A3FT3XPTOWHJMY,22,2,implaus,36,The girl is licking the dog on the face.
