"WorkerId","Score","Plausibility","ItemNum","Sentence","TrialType","Voice"
"A1VRG5HKZC0H0C",1,"Implausible",289,"The couch-potato was forgotten by the umbrella.","AI","passive"
"A1XUZFDVKP95VC",1,"Implausible",289,"The umbrella forgot the couch-potato.","AI","active"
"A23KAJRDVCVGOE",1,"Implausible",289,"The couch-potato was forgotten by the umbrella.","AI","passive"
"A24LC97AU3QC7G",1,"Implausible",289,"The umbrella forgot the couch-potato.","AI","active"
"A2BABL5AHUOYC7",1,"Implausible",289,"The couch-potato was forgotten by the umbrella.","AI","passive"
"A2CEGS0NVDBCPT",1,"Implausible",289,"The couch-potato was forgotten by the umbrella.","AI","passive"
"A2EPBSY0VPI38S",1,"Implausible",289,"The umbrella forgot the couch-potato.","AI","active"
"A2FFYLWXNYR0LE",3,"Implausible",289,"The couch-potato was forgotten by the umbrella.","AI","passive"
"A2LAMCJLVCRQ4T",1,"Implausible",289,"The couch-potato was forgotten by the umbrella.","AI","passive"
"A2OX8TSRCU6NKD",1,"Implausible",289,"The umbrella forgot the couch-potato.","AI","active"
"A2P93KBD3WXXTW",2,"Implausible",289,"The umbrella forgot the couch-potato.","AI","active"
"A2W121DQXNQK1",1,"Implausible",289,"The couch-potato was forgotten by the umbrella.","AI","passive"
"A3388HIWAKD3DV",1,"Implausible",289,"The couch-potato was forgotten by the umbrella.","AI","passive"
"A353XKDTUX10NC",1,"Implausible",289,"The couch-potato was forgotten by the umbrella.","AI","passive"
"A3CE0SWITZK3UD",1,"Implausible",289,"The couch-potato was forgotten by the umbrella.","AI","passive"
"A3O4WYGKH31OX",1,"Implausible",289,"The umbrella forgot the couch-potato.","AI","active"
"A48WNR6C4CI3J",1,"Implausible",289,"The umbrella forgot the couch-potato.","AI","active"
"AKLV0WIZZ356X",1,"Implausible",289,"The umbrella forgot the couch-potato.","AI","active"
"ANR1DGRZ314I5",1,"Implausible",289,"The couch-potato was forgotten by the umbrella.","AI","passive"
"A14EYTLSMJRPUK",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"A198MSVO1VTAT5",7,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"A1IFIK8J49WBER",7,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"A1IS0218RVG60K",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"A1P0XSCJ9XAV74",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"A1PJLZSOUQ4MIL",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"A1YSYI926BBOHW",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"A1ZDR2UN7M92LI",7,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"A256FHXGSY0E5D",7,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"A2FL477TMKC91L",7,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"A2MCG5W6LHSRG9",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"A2OVX9UW5WANQE",7,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"A2V27A9GZA1NR2",6,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"A3I9FTHSULHPYS",7,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"A3KF6O09H04SP7",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"A3NXT3OVGL7QNR",6,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"A3NXT3OVGL7QNR",7,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"A3RKG5PZN97RD5",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"A5BMKZRGHNSRT",7,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"AFU00NU09CFXE",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"AN9MVFWRCF2OP",7,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"ATJ92FYQX176Z",6,"Plausible",290,"The groupie attended the concert.","AI","active"
"A183WYXN12P2TJ",7,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"A1SISJL5ST2PWH",7,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"A1SN0UU3V61IIM",7,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"A2615YW1YERQBO",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"A29VL3MZE7YPBZ",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"A2F4MWR5Q5ZUSS",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"A2JSMMELB161IW",7,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"A2K10OAR4CHUQL",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"A2KSAAQBU5R0F6",5,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"A2KXT6WDPPG6N2",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"A2MM8RN9555ZNJ",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"A2MS1GQLGAX9FZ",5,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"A2NEFRREWF33YP",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"A2PGCDF7U8EEIK",7,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"A2PIFMM4Q2I9ZS",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"A2YHOJLEZR8663",6,"Plausible",290,"The groupie attended the concert.","AI","active"
"A2YIB84VKYNKWD",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"A2ZGAH6NOSU2PO",7,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"A30NHACXAOBWFH",7,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"A326O3VWP8TO8N",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"A3I40B0FATY8VH",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"A3M97GKJ6PVL3A",3,"Plausible",290,"The groupie attended the concert.","AI","active"
"AIICJA0A5J8NF",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"AJM4334V07JDQ",4,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"AJZEXCH1TSUE1",7,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"AM4F6TEUBUF9M",7,"Plausible",290,"The groupie attended the concert.","AI","active"
"AXKTYKCT9NGHS",7,"Plausible",290,"The concert was attended by the groupie.","AI","passive"
"A12FTSX85NQ8N9",1,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"A173A97OFDAX9F",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"A1G38F99VKAPRI",4,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"A1MWYO3RFZW051",1,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"A1NRWXWPCAXDYP",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"A1TPGXT718D68E",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"A1ZDR2UN7M92LI",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"A2BK9RMC0NOIH8",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"A2FYFCD16Z3PCC",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"A2NAKIXS3DVGAA",1,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"A2XK59FYAFO9EX",1,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"A2XQ3CFB5HT2ZQ",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"A2Z6NL0CTXY0ZB",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"A3FNC8ELMK8YJA",1,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"A4T4577P6JL6R",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"ACJ6NSCIWMUZI",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"AI70FJC1B8SC6",1,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"AMIQGW2E3WYO4",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"AOS2PVHT2HYTL",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"AZ5USSNKZI3Y1",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"A10HW8JXM17XLD",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"A17K1CHOI773VZ",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"A19ZWBQT8A3LIR",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"A1AZLJ3R5FQ9B7",1,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"A1K8QNLYYYX21W",1,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"A1TLNLB9D87H6",1,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"A1ZI4VU6650Q8B",1,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"A1ZT30BGR3266K",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"A2580O4IYRX53L",6,"Implausible",290,"The concert attended the groupie.","AI","active"
"A2CPI18KZN30KW",1,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"A2FYQIZWV2UJHS",2,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"A2NO44KT1KXFWC",5,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"A2REBBMVBFBWFD",1,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"A2STMS163OI8TB",1,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"A2U45Y0OV3P7D8",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"A2WVCXVSE0YGML",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"A2Y87M8V0N1M6P",1,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"A2YTO4EY3MNYAJ",1,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"A33T45FNLQC14X",7,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"A39MKVROUZ1UWR",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"A3N4L5F7CEY0B2",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"A3O0ZQMDKOKAMR",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"A3P7AXWF57BHNX",3,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"A7O82NXM2PI12",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"ADJ9I7ZBFYFH7",1,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"AKHH4W14A6AN9",1,"Implausible",290,"The groupie was attended by the concert.","AI","passive"
"AQL24433IP0QQ",1,"Implausible",290,"The concert attended the groupie.","AI","active"
"A122LRCSBAD6DC",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"A16Z9FSSF1X74O",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"A1E77HZO63E334",7,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A1FR4S8V4MNRVM",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"A1PR74OHURJNTO",7,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A1R8A8BK2VN7RH",7,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A24LUXW1DB1QI5",6,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A2A6FH0F7LD9ND",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"A2IQ0QCTQ3KWLT",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"A2TVJTQ4VXATE6",7,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A2V27A9GZA1NR2",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"A3QRZPJT2CT2IK",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"A3RCX3IQ8L6HHW",7,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A3ROADR7T6811",6,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A8C3WNWRBWUXO",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"AF3DRX40CNHZR",7,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"AHYTT3T8W9Y9Y",6,"Plausible",291,"The hacker memorized the password.","AI","active"
"ASTDBTVY3WP1K",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"AWKUOA7M4P8YI",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"AXY0D2AMLKE2A",7,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"AZNIEFUIVB2H0",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"A1XVEKS9O73ERE",7,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A3R5OJR60C6004",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"A100Y89FZO4J0B",7,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A18LAR2IV3FHF9",NA,"Plausible",291,"The hacker memorized the password.","AI","active"
"A19LVWX8ZLO6CS",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"A1KWC8TW8ANBQ8",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"A1LZWU72K42V92",5,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A1Q0G8JA5EZ8EI",6,"Plausible",291,"The hacker memorized the password.","AI","active"
"A1VRG5HKZC0H0C",7,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A1XUZFDVKP95VC",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"A23KAJRDVCVGOE",7,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A24LC97AU3QC7G",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"A2BABL5AHUOYC7",7,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A2CEGS0NVDBCPT",7,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A2EPBSY0VPI38S",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"A2FFYLWXNYR0LE",4,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A2LAMCJLVCRQ4T",7,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A2OX8TSRCU6NKD",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"A2P93KBD3WXXTW",4,"Plausible",291,"The hacker memorized the password.","AI","active"
"A2W121DQXNQK1",7,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A3388HIWAKD3DV",7,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A353XKDTUX10NC",7,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A3CE0SWITZK3UD",7,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A3O4WYGKH31OX",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"A48WNR6C4CI3J",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"AKLV0WIZZ356X",7,"Plausible",291,"The hacker memorized the password.","AI","active"
"ANR1DGRZ314I5",7,"Plausible",291,"The password was memorized by the hacker.","AI","passive"
"A15T9HDPHV3X7Q",1,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A16UAN46CNIRHY",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"A1M24593XO5Z3C",1,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A1PR74OHURJNTO",1,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A1PTH9KTRO06EG",1,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A1PTH9KTRO06EG",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"A1R8A8BK2VN7RH",1,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A1U3TT3VMH9FU9",1,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A1YVERGDC9B34B",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"A281NYJUA83Y3Y",1,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A28AXX4NCWPH1F",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"A2AU2E2E9A0I1",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"A2E0LU8V4EUX5C",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"A2FGKKWP33DFWS",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"A3OHYXTHW11HS7",6,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A6KB4VHCZYTY2",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"A8028AFBBS29G",7,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"AUAN582MLI96N",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"AU2RMH9IZP60M",1,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A1036BH0RBAF1O",1,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A1DD23J1WBGQUU",1,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A1N16ZU0FNQEY6",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"A1N8TKTLXV92QR",1,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A1NGABF082HR2P",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"A1Q56N80RJLQ7S",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"A25PFSORDO3SWQ",1,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A26M997VYVK0E6",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"A2CWJRAEFZ44HU",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"A2EELTS09HUTSF",7,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A2HXUTHYA5C1E0",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"A2IP3ZAFYGV8M9",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"A2JP9IKRHNLRPI",5,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A2P8V5SKYLL5I4",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"A2SRMCYEJY294T",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"A2W5MSZP0O4Y2P",1,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A34U4186EW0B9X",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"A351P2O6QGTCS",7,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A3EUGO4VR2N4G1",3,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A3EWR58W0SA885",2,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A3FK6CWJPUWEWH",7,"Implausible",291,"The password memorized the hacker.","AI","active"
"A3RHJEMZ4EGY2U",5,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A98E8M4QLI9RS",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"ACGGIBC0P38HU",1,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"AMV1E7FFPVAW4",1,"Implausible",291,"The password memorized the hacker.","AI","active"
"AVD6HMIO1HLFI",1,"Implausible",291,"The hacker was memorized by the password.","AI","passive"
"A18SXC3JEN1O0U",7,"Plausible",292,"The marine packed the bag.","AI","active"
"A1FKRZKU1H9YFC",6,"Plausible",292,"The marine packed the bag.","AI","active"
"A1GTYHV8OYQQLV",7,"Plausible",292,"The marine packed the bag.","AI","active"
"A1K8VUKRL53OX",7,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"A245AY2S0S7IS4",7,"Plausible",292,"The marine packed the bag.","AI","active"
"A2A5HAPJD18TRU",7,"Plausible",292,"The marine packed the bag.","AI","active"
"A2B153AHPWHLH1",7,"Plausible",292,"The marine packed the bag.","AI","active"
"A2E0LU8V4EUX5C",6,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"A2FGKKWP33DFWS",5,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"A2NT3OQZUUZPEO",7,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"A2VE2JM0RFYIOU",6,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"A2Z6NL0CTXY0ZB",7,"Plausible",292,"The marine packed the bag.","AI","active"
"A34SIGOLUGKIHJ",7,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"A397HP5TSIF2LO",7,"Plausible",292,"The marine packed the bag.","AI","active"
"A3OZ8KF0HWSVWK",7,"Plausible",292,"The marine packed the bag.","AI","active"
"AEWGY34WUIA32",7,"Plausible",292,"The marine packed the bag.","AI","active"
"AJ4T7PTRYNSUW",7,"Plausible",292,"The marine packed the bag.","AI","active"
"AKJ22H1NTVIQX",6,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"ANK8K5WTHJ61C",7,"Plausible",292,"The marine packed the bag.","AI","active"
"ATUY1BTU5BQDE",7,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"AXLHYKARXUTKD",7,"Plausible",292,"The marine packed the bag.","AI","active"
"A1I1QEHJZ9XTKC",7,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"A1V26049BBUXDX",7,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"A1XWBSRUGGNEA2",7,"Plausible",292,"The marine packed the bag.","AI","active"
"A1Z27X99F97JSR",2,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"A20N1NK5X5S88F",7,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"A2EELTS09HUTSF",5,"Plausible",292,"The marine packed the bag.","AI","active"
"A2JRF141BH3W3Y",7,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"A2QX2B50DM45E2",1,"Plausible",292,"The marine packed the bag.","AI","active"
"A2R75YFKVALBXE",7,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"A2WWYVKGZZXBOB",7,"Plausible",292,"The marine packed the bag.","AI","active"
"A2Y7RA3JIQXV6M",6,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"A2ZLIHPKKU69QZ",1,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"A31JM0OGO39IRZ",7,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"A37PUSY6CJ7TQ0",7,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"A3AY059NMP3VIZ",6,"Plausible",292,"The marine packed the bag.","AI","active"
"A3CH1Z6J9R38G9",5,"Plausible",292,"The marine packed the bag.","AI","active"
"A3GZYWA9S6J0K9",7,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"A3HOBJ4PJUOCUN",7,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"A3KP8KFGG6734Q",7,"Plausible",292,"The marine packed the bag.","AI","active"
"A8GD33ZJ1SAA5",7,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"AFN5VMMGYPF1I",7,"Plausible",292,"The marine packed the bag.","AI","active"
"ARWF605I7RWM7",7,"Plausible",292,"The marine packed the bag.","AI","active"
"AW0MG225VXWCN",7,"Plausible",292,"The bag was packed by the marine.","AI","passive"
"AXRQT9X4XRXSS",7,"Plausible",292,"The marine packed the bag.","AI","active"
"A11FFJZ0C984W4",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"A11W55U13HODN1",1,"Implausible",292,"The bag packed the marine.","AI","active"
"A16Z9FSSF1X74O",1,"Implausible",292,"The bag packed the marine.","AI","active"
"A18SXC3JEN1O0U",1,"Implausible",292,"The bag packed the marine.","AI","active"
"A1NLW5ZS2WQR35",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"A1QJ2VPPZG16EG",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"A1UY2W2FL9CWN",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"A209KMZQTLEZZC",1,"Implausible",292,"The bag packed the marine.","AI","active"
"A2541C8MY0BYV3",1,"Implausible",292,"The bag packed the marine.","AI","active"
"A27TE0L5XP1H0U",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"A2IQ0QCTQ3KWLT",1,"Implausible",292,"The bag packed the marine.","AI","active"
"A2PTTSUG7NF42Q",1,"Implausible",292,"The bag packed the marine.","AI","active"
"A2UZC574AOQP00",4,"Implausible",292,"The bag packed the marine.","AI","active"
"A3MLUEOP3CCLXL",1,"Implausible",292,"The bag packed the marine.","AI","active"
"A3PYD7EU2WFST6",2,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"A3RKG5PZN97RD5",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"A3RVHUY67SVXQV",1,"Implausible",292,"The bag packed the marine.","AI","active"
"AFM65NU0UXIGP",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"AHPOOKYE7V04D",1,"Implausible",292,"The bag packed the marine.","AI","active"
"AW1QY7Q83DYCJ",1,"Implausible",292,"The bag packed the marine.","AI","active"
"AZ5USSNKZI3Y1",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"A171S8E9IFSHH2",1,"Implausible",292,"The bag packed the marine.","AI","active"
"A19DKHN5DUFZJK",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"A1BNR1ZAF1QGWG",1,"Implausible",292,"The bag packed the marine.","AI","active"
"A1DZMZTXWOM9MR",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"A1I72NHC21347A",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"A29IBNSV45WIMQ",1,"Implausible",292,"The bag packed the marine.","AI","active"
"A2EMTSJS47K8SU",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"A2HSCKH5NKN5LP",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"A2JDYN6QM8M5UN",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"A2OU4N4VBIE91I",1,"Implausible",292,"The bag packed the marine.","AI","active"
"A2WJMGV0HKQG3Z",1,"Implausible",292,"The bag packed the marine.","AI","active"
"A2ZDEERVRN5AMC",1,"Implausible",292,"The bag packed the marine.","AI","active"
"A33Z6BHAJUGCHY",1,"Implausible",292,"The bag packed the marine.","AI","active"
"A36GU3OHGLDS8R",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"A3HOBJ4PJUOCUN",1,"Implausible",292,"The bag packed the marine.","AI","active"
"A3L4JI1S352HB8",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"A3P6CVPYACUX43",1,"Implausible",292,"The bag packed the marine.","AI","active"
"A3QS96739O5M6F",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"A3UP4PP3ZF1J39",3,"Implausible",292,"The bag packed the marine.","AI","active"
"ACGHHDT7RY1AH",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"ACSS93E03ZUGX",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"ADVJB810K4OYR",1,"Implausible",292,"The bag packed the marine.","AI","active"
"AEF74ZYJTTEIA",1,"Implausible",292,"The bag packed the marine.","AI","active"
"AH4CXTYVNHRJK",1,"Implausible",292,"The bag packed the marine.","AI","active"
"AIQ1I6ODSIO56",1,"Implausible",292,"The bag packed the marine.","AI","active"
"AK3H5QRAROFGP",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"AOWW3URQNRJ6U",1,"Implausible",292,"The marine was packed by the bag.","AI","passive"
"AYDILOZLKOAS8",1,"Implausible",292,"The bag packed the marine.","AI","active"
"A002160837SWJFPIAI7L7",7,"Plausible",294,"The shirt was ironed by the seamstress.","AI","passive"
"A11FFJZ0C984W4",7,"Plausible",294,"The seamstress ironed the shirt.","AI","active"
"A1ESLDCYJIENVI",7,"Plausible",294,"The seamstress ironed the shirt.","AI","active"
"A1EUBMQ86K32XE",7,"Plausible",294,"The shirt was ironed by the seamstress.","AI","passive"
"A1F2APQMJSQVFK",5,"Plausible",294,"The shirt was ironed by the seamstress.","AI","passive"
"A1YSYI926BBOHW",7,"Plausible",294,"The seamstress ironed the shirt.","AI","active"
"A1Z1O6MMOB3UWW",7,"Plausible",294,"The shirt was ironed by the seamstress.","AI","passive"
"A256FHXGSY0E5D",7,"Plausible",294,"The seamstress ironed the shirt.","AI","active"
"A2DCKE7398C0XV",2,"Plausible",294,"The seamstress ironed the shirt.","AI","active"
"A3A7HDHB9NTFGR",5,"Plausible",294,"The seamstress ironed the shirt.","AI","active"
"A3B2YRXL26RPVH",7,"Plausible",294,"The seamstress ironed the shirt.","AI","active"
