"ItemNum","Sentence","Plausibility","Voice","TrialType","SynonymPair","NumSyn"
"317","The suit wrinkled the interviewee.","Implausible","active","AI",NA,NA
"317","The suit was wrinkled by the interviewee.","Plausible","passive","AI",NA,NA
"317","The interviewee was wrinkled by the suit.","Implausible","passive","AI",NA,NA
"318","The cryptographer sent the letter.","Plausible","active","AI",NA,NA
"318","The letter sent the cryptographer.","Implausible","active","AI",NA,NA
"318","The letter was sent by the cryptographer.","Plausible","passive","AI",NA,NA
"318","The cryptographer was sent by the letter.","Implausible","passive","AI",NA,NA
"319","The bellboy erased the message.","Plausible","active","AI",NA,NA
"319","The message erased the bellboy.","Implausible","active","AI",NA,NA
"319","The message was erased by the bellboy.","Plausible","passive","AI",NA,NA
"319","The bellboy was erased by the message.","Implausible","passive","AI",NA,NA
"320","The forger shipped the package.","Plausible","active","AI",NA,NA
"320","The package shipped the forger.","Implausible","active","AI",NA,NA
"320","The package was shipped by the forger.","Plausible","passive","AI",NA,NA
"320","The forger was shipped by the package.","Implausible","passive","AI",NA,NA
"321","The crackhead smoked the pipe.","Plausible","active","AI",NA,NA
"321","The pipe smoked the crackhead.","Implausible","active","AI",NA,NA
"321","The pipe was smoked by the crackhead.","Plausible","passive","AI",NA,NA
"321","The crackhead was smoked by the pipe.","Implausible","passive","AI",NA,NA
"322","The manicurist rescheduled the appointment.","Plausible","active","AI",NA,NA
"322","The appointment rescheduled the manicurist.","Implausible","active","AI",NA,NA
"322","The appointment was rescheduled by the manicurist.","Plausible","passive","AI",NA,NA
"322","The manicurist was rescheduled by the appointment.","Implausible","passive","AI",NA,NA
"323","The charlatan burned the contract.","Plausible","active","AI",NA,NA
"323","The contract burned the charlatan.","Implausible","active","AI",NA,NA
"323","The contract was burnt by the charlatan.","Plausible","passive","AI",NA,NA
"323","The charlatan was burnt by the contract.","Implausible","passive","AI",NA,NA
"324","The tanner placed the order.","Plausible","active","AI",NA,NA
"324","The order placed the tanner.","Implausible","active","AI",NA,NA
"324","The order was placed by the tanner.","Plausible","passive","AI",NA,NA
"324","The tanner was placed by the order.","Implausible","passive","AI",NA,NA
"325","The archaeologist canceled the trip.","Plausible","active","AI",NA,NA
"325","The trip canceled the archaeologist.","Implausible","active","AI",NA,NA
"325","The trip was canceled by the archaeologist.","Plausible","passive","AI",NA,NA
"325","The archaeologist was canceled by the trip.","Implausible","passive","AI",NA,NA
"326","The Frenchman sliced the baguette.","Plausible","active","AI",NA,NA
"326","The baguette sliced the Frenchman.","Implausible","active","AI",NA,NA
"326","The baguette was sliced by the Frenchman.","Plausible","passive","AI",NA,NA
"326","The Frenchman was sliced by the baguette.","Implausible","passive","AI",NA,NA
"327","The producer cast the actress.","Plausible","active","AAN",NA,NA
"327","The actress cast the producer.","Implausible","active","AAN",NA,NA
"327","The actress was cast by the producer.","Plausible","passive","AAN",NA,NA
"327","The producer was cast by the actress.","Implausible","passive","AAN",NA,NA
"329","The exorcist vanquished the spirit.","Plausible","active","AAN",NA,NA
"329","The spirit vanquished the exorcist.","Implausible","active","AAN",NA,NA
"329","The spirit was vanquished by the exorcist.","Plausible","passive","AAN",NA,NA
"329","The exorcist was vanquished by the spirit.","Implausible","passive","AAN",NA,NA
"330","The barber shaved the old man.","Plausible","active","AAN",NA,NA
"330","The old man shaved the barber.","Implausible","active","AAN",NA,NA
"330","The old man was shaved by the barber.","Plausible","passive","AAN",NA,NA
"330","The barber was shaved by the old man.","Implausible","passive","AAN",NA,NA
"331","The paparazzi stalked the pop star.","Plausible","active","AAN",NA,NA
"331","The pop star stalked the paparazzi.","Implausible","active","AAN",NA,NA
"331","The pop star was stalked by the paparazzi.","Plausible","passive","AAN",NA,NA
"331","The paparazzi was stalked by the pop star.","Implausible","passive","AAN",NA,NA
"332","The brunette tipped the busboy.","Plausible","active","AAN",NA,NA
"332","The busboy tipped the brunette.","Implausible","active","AAN",NA,NA
"332","The busboy was tipped by the brunette.","Plausible","passive","AAN",NA,NA
"332","The brunette was tipped by the busboy.","Implausible","passive","AAN",NA,NA
"333","The roommate adopted the newborn.","Plausible","active","AAN",NA,NA
"333","The newborn adopted the roommate.","Implausible","active","AAN",NA,NA
"333","The newborn was adopted by the roommate.","Plausible","passive","AAN",NA,NA
"333","The roommate was adopted by the newborn.","Implausible","passive","AAN",NA,NA
"334","The cartoonist sketched the unicyclist.","Plausible","active","AAN",NA,NA
"334","The unicyclist sketched the cartoonist.","Implausible","active","AAN",NA,NA
"334","The unicyclist was sketched by the cartoonist.","Plausible","passive","AAN",NA,NA
"334","The cartoonist was sketched by the unicyclist.","Implausible","passive","AAN",NA,NA
"335","The streetwalker undercharged the seaman.","Plausible","active","AAN",NA,NA
"335","The seaman undercharged the streetwalker.","Implausible","active","AAN",NA,NA
"335","The seaman was undercharged by the streetwalker.","Plausible","passive","AAN",NA,NA
"335","The streetwalker was undercharged by the seaman.","Implausible","passive","AAN",NA,NA
"336","The urologist treated the widower.","Plausible","active","AAN",NA,NA
"336","The widower treated the urologist.","Implausible","active","AAN",NA,NA
"336","The widower was treated by the urologist.","Plausible","passive","AAN",NA,NA
"336","The urologist was treated by the widower.","Implausible","passive","AAN",NA,NA
"337","The jury acquitted the economist.","Plausible","active","AAN",NA,NA
"337","The economist acquitted the jury.","Implausible","active","AAN",NA,NA
"337","The economist was acquitted by the jury.","Plausible","passive","AAN",NA,NA
"337","The jury was acquitted by the economist.","Implausible","passive","AAN",NA,NA
"338","The freshman dodged the bully.","Plausible","active","AAN",NA,NA
"338","The bully dodged the freshman.","Implausible","active","AAN",NA,NA
"338","The bully was dodged by the freshman.","Plausible","passive","AAN",NA,NA
"338","The freshman was dodged by the bully.","Implausible","passive","AAN",NA,NA
"339","The nun reproached the hedonist.","Plausible","active","AAN",NA,NA
"339","The hedonist reproached the nun.","Implausible","active","AAN",NA,NA
"339","The hedonist was reproached by the nun.","Plausible","passive","AAN",NA,NA
"339","The nun was reproached by the hedonist.","Implausible","passive","AAN",NA,NA
"340","The librarian admonished the plagiarist.","Plausible","active","AAN",NA,NA
"340","The plagiarist admonished the librarian.","Implausible","active","AAN",NA,NA
"340","The plagiarist was admonished by the librarian.","Plausible","passive","AAN",NA,NA
"340","The librarian was admonished by the plagiarist.","Implausible","passive","AAN",NA,NA
"341","The colonel supervised the cadet.","Plausible","active","AAN",NA,NA
"341","The cadet supervised the colonel.","Implausible","active","AAN",NA,NA
"341","The cadet was supervised by the colonel.","Plausible","passive","AAN",NA,NA
"341","The colonel was supervised by the cadet.","Implausible","passive","AAN",NA,NA
"342","The abolitionist hid the slave.","Plausible","active","AAN",NA,NA
"342","The slave hid the abolitionist.","Implausible","active","AAN",NA,NA
"342","The slave was hidden by the abolitionist.","Plausible","passive","AAN",NA,NA
"342","The abolitionist was hidden by the slave.","Implausible","passive","AAN",NA,NA
"343","The personal trainer weighed the Olympian.","Plausible","active","AAN",NA,NA
"343","The Olympian weighed the personal trainer.","Implausible","active","AAN",NA,NA
"343","The Olympian was weighed by the personal trainer.","Plausible","passive","AAN",NA,NA
"343","The personal trainer was weighed by the Olympian.","Implausible","passive","AAN",NA,NA
"344","The zookeeper fed the giraffe.","Plausible","active","AAN",NA,NA
"344","The giraffe fed the zookeeper.","Implausible","active","AAN",NA,NA
"344","The giraffe was fed by the zookeeper.","Plausible","passive","AAN",NA,NA
"344","The zookeeper was fed by the giraffe.","Implausible","passive","AAN",NA,NA
"345","The masseuse relaxed the linebacker.","Plausible","active","AAN",NA,NA
"345","The linebacker relaxed the masseuse.","Implausible","active","AAN",NA,NA
"345","The linebacker was relaxed by the masseuse.","Plausible","passive","AAN",NA,NA
"345","The masseuse was relaxed by the linebacker.","Implausible","passive","AAN",NA,NA
"346","The page obeyed the noble.","Plausible","active","AAN",NA,NA
"346","The noble obeyed the page.","Implausible","active","AAN",NA,NA
"346","The noble was obeyed by the page.","Plausible","passive","AAN",NA,NA
"346","The page was obeyed by the noble.","Implausible","passive","AAN",NA,NA
"347","The lion chased the tour-guide.","Plausible","active","AAN",NA,NA
"347","The tour-guide chased the lion.","Implausible","active","AAN",NA,NA
"347","The tour-guide was chased by the lion.","Plausible","passive","AAN",NA,NA
"347","The lion was chased by the tour-guide.","Implausible","passive","AAN",NA,NA
"348","The caretaker quieted the orphan.","Plausible","active","AAN",NA,NA
"348","The orphan quieted the caretaker.","Implausible","active","AAN",NA,NA
"348","The orphan was quieted by the caretaker.","Plausible","passive","AAN",NA,NA
"348","The caretaker was quieted by the orphan.","Implausible","passive","AAN",NA,NA
"349","The tennis player thanked the chiropractor.","Plausible","active","AAN",NA,NA
"349","The chiropractor thanked the tennis player.","Implausible","active","AAN",NA,NA
"349","The chiropractor was thanked by the tennis player.","Plausible","passive","AAN",NA,NA
"349","The tennis player was thanked by the chiropractor.","Implausible","passive","AAN",NA,NA
"350","The experimenter recruited the subject.","Plausible","active","AAN",NA,NA
"350","The subject recruited the experimenter.","Implausible","active","AAN",NA,NA
"350","The subject was recruited by the experimenter.","Plausible","passive","AAN",NA,NA
"350","The experimenter was recruited by the subject.","Implausible","passive","AAN",NA,NA
"351","The mother disciplined the toddler.","Plausible","active","AAN",NA,NA
"351","The toddler disciplined the mother.","Implausible","active","AAN",NA,NA
"351","The toddler was disciplined by the mother.","Plausible","passive","AAN",NA,NA
"351","The mother was disciplined by the toddler.","Implausible","passive","AAN",NA,NA
"352","The assistant principal expelled the sociopath.","Plausible","active","AAN",NA,NA
"352","The sociopath expelled the assistant principal.","Implausible","active","AAN",NA,NA
"352","The sociopath was expelled by the assistant principal.","Plausible","passive","AAN",NA,NA
"352","The assistant principal was expelled by the sociopath.","Implausible","passive","AAN",NA,NA
"353","The channeler sensed the ghost.","Plausible","active","AAN",NA,NA
"353","The ghost sensed the channeler.","Implausible","active","AAN",NA,NA
"353","The ghost was sensed by the channeler.","Plausible","passive","AAN",NA,NA
"353","The channeler was sensed by the ghost.","Implausible","passive","AAN",NA,NA
"354","The union ousted the whistle-blower.","Plausible","active","AAN",NA,NA
"354","The whistle-blower ousted the union.","Implausible","active","AAN",NA,NA
"354","The whistle-blower was ousted by the union.","Plausible","passive","AAN",NA,NA
"354","The union was ousted by the whistle-blower.","Implausible","passive","AAN",NA,NA
"355","The huntsman trapped the deer.","Plausible","active","AAN",NA,NA
"355","The deer trapped the huntsman.","Implausible","active","AAN",NA,NA
"355","The deer was trapped by the huntsman.","Plausible","passive","AAN",NA,NA
"355","The huntsman was trapped by the deer.","Implausible","passive","AAN",NA,NA
"356","The cardiologist discredited the quack.","Plausible","active","AAN",NA,NA
"356","The quack discredited the cardiologist.","Implausible","active","AAN",NA,NA
"356","The quack was discredited by the cardiologist.","Plausible","passive","AAN",NA,NA
"356","The cardiologist was discredited by the quack.","Implausible","passive","AAN",NA,NA
"357","The bailiff released the ruffian.","Plausible","active","AAN",NA,NA
"357","The ruffian released the bailiff.","Implausible","active","AAN",NA,NA
"357","The ruffian was released by the bailiff.","Plausible","passive","AAN",NA,NA
"357","The bailiff was released by the ruffian.","Implausible","passive","AAN",NA,NA
"358","The shark mauled the snorkeler.","Plausible","active","AAN",NA,NA
"358","The snorkeler mauled the shark.","Implausible","active","AAN",NA,NA
"358","The snorkeler was mauled by the shark.","Plausible","passive","AAN",NA,NA
"358","The shark was mauled by the snorkeler.","Implausible","passive","AAN",NA,NA
"359","The president pardoned the traitor.","Plausible","active","AAN",NA,NA
"359","The traitor pardoned the president.","Implausible","active","AAN",NA,NA
"359","The traitor was pardoned by the president.","Plausible","passive","AAN",NA,NA
"359","The president was pardoned by the traitor.","Implausible","passive","AAN",NA,NA
"360","The au pair spanked the girl.","Plausible","active","AAN",NA,NA
"360","The girl spanked the au pair.","Implausible","active","AAN",NA,NA
"360","The girl was spanked by the au pair.","Plausible","passive","AAN",NA,NA
"360","The au pair was spanked by the girl.","Implausible","passive","AAN",NA,NA
"361","The TV station head promoted the newsagent.","Plausible","active","AAN",NA,NA
"361","The newsagent promoted the TV station head.","Implausible","active","AAN",NA,NA
"361","The newsagent was promoted by the TV station head.","Plausible","passive","AAN",NA,NA
"361","The TV station head was promoted by the newsagent.","Implausible","passive","AAN",NA,NA
"362","The policewoman handcuffed the offender.","Plausible","active","AAN",NA,NA
"362","The offender handcuffed the policewoman.","Implausible","active","AAN",NA,NA
"362","The offender was handcuffed by the policewoman.","Plausible","passive","AAN",NA,NA
"362","The policewoman was handcuffed by the offender.","Implausible","passive","AAN",NA,NA
"363","The anthropologist studied the tribesman.","Plausible","active","AAN",NA,NA
"363","The tribesman studied the anthropologist.","Implausible","active","AAN",NA,NA
"363","The tribesman was studied by the anthropologist.","Plausible","passive","AAN",NA,NA
"363","The anthropologist was studied by the tribesman.","Implausible","passive","AAN",NA,NA
"364","The police chief rewarded the firefighter.","Plausible","active","AAN",NA,NA
"364","The firefighter rewarded the police chief.","Implausible","active","AAN",NA,NA
"364","The firefighter was rewarded by the police chief.","Plausible","passive","AAN",NA,NA
"364","The police chief was rewarded by the firefighter.","Implausible","passive","AAN",NA,NA
"365","The miscreant kidnapped the beneficiary.","Plausible","active","AAN",NA,NA
"365","The beneficiary kidnapped the miscreant.","Implausible","active","AAN",NA,NA
"365","The beneficiary was kidnapped by the miscreant.","Plausible","passive","AAN",NA,NA
"365","The miscreant was kidnapped by the beneficiary.","Implausible","passive","AAN",NA,NA
"366","The social worker comforted the abused woman.","Plausible","active","AAN",NA,NA
"366","The abused woman comforted the social worker.","Implausible","active","AAN",NA,NA
"366","The abused woman was comforted by the social worker.","Plausible","passive","AAN",NA,NA
"366","The social worker was comforted by the abused woman.","Implausible","passive","AAN",NA,NA
"367","The neuroscientist overwhelmed the lab assistant.","Plausible","active","AAN",NA,NA
"367","The lab assistant overwhelmed the neuroscientist.","Implausible","active","AAN",NA,NA
"367","The lab assistant was overwhelmed by the neuroscientist.","Plausible","passive","AAN",NA,NA
"367","The neuroscientist was overwhelmed by the lab assistant.","Implausible","passive","AAN",NA,NA
"368","The warmonger terrorized the gunsmith.","Plausible","active","AAN",NA,NA
"368","The gunsmith terrorized the warmonger.","Implausible","active","AAN",NA,NA
"368","The gunsmith was terrorized by the warmonger.","Plausible","passive","AAN",NA,NA
"368","The warmonger was terrorized by the gunsmith.","Implausible","passive","AAN",NA,NA
"369","The conductor tolerated the violinist.","Plausible","active","AAR",NA,NA
"369","The violinist tolerated the conductor.","Implausible","active","AAR",NA,NA
"369","The violinist was tolerated by the conductor.","Plausible","passive","AAR",NA,NA
"369","The conductor was tolerated by the violinist.","Implausible","passive","AAR",NA,NA
"370","The pitcher signaled the hitter.","Plausible","active","AAR",NA,NA
"370","The hitter signaled the pitcher.","Implausible","active","AAR",NA,NA
"370","The hitter was signaled by the pitcher.","Plausible","passive","AAR",NA,NA
"370","The pitcher was signaled by the hitter.","Implausible","passive","AAR",NA,NA
"371","The quarterback kissed the cheerleader.","Plausible","active","AAR",NA,NA
"371","The cheerleader kissed the quarterback.","Implausible","active","AAR",NA,NA
"371","The cheerleader was kissed by the quarterback.","Plausible","passive","AAR",NA,NA
"371","The quarterback was kissed by the cheerleader.","Implausible","passive","AAR",NA,NA
"372","The camper startled the bear.","Plausible","active","AAR",NA,NA
"372","The bear startled the camper.","Implausible","active","AAR",NA,NA
"372","The bear was startled by the camper.","Plausible","passive","AAR",NA,NA
"372","The camper was startled by the bear.","Implausible","passive","AAR",NA,NA
"373","The admiral accompanied the lieutenant.","Plausible","active","AAR",NA,NA
"373","The lieutenant accompanied the admiral.","Implausible","active","AAR",NA,NA
"373","The lieutenant was accompanied by the admiral.","Plausible","passive","AAR",NA,NA
"373","The admiral was accompanied by the lieutenant.","Implausible","passive","AAR",NA,NA
"374","The tenor loved the soprano.","Plausible","active","AAR",NA,NA
"374","The soprano loved the tenor.","Implausible","active","AAR",NA,NA
"374","The soprano was loved by the tenor.","Plausible","passive","AAR",NA,NA
"374","The tenor was loved by the soprano.","Implausible","passive","AAR",NA,NA
"375","The photographer paid the barrister.","Plausible","active","AAR",NA,NA
"375","The barrister paid the photographer.","Implausible","active","AAR",NA,NA
"375","The barrister was paid by the photographer.","Plausible","passive","AAR",NA,NA
"375","The photographer was paid by the barrister.","Implausible","passive","AAR",NA,NA
"376","The bachelor intrigued the blonde.","Plausible","active","AAR",NA,NA
"376","The blonde intrigued the bachelor.","Implausible","active","AAR",NA,NA
"376","The blonde was intrigued by the bachelor.","Plausible","passive","AAR",NA,NA
"376","The bachelor was intrigued by the blonde.","Implausible","passive","AAR",NA,NA
"377","The football player pursued the socialite.","Plausible","active","AAR",NA,NA
"377","The socialite pursued the football player.","Implausible","active","AAR",NA,NA
"377","The socialite was pursued by the football player.","Plausible","passive","AAR",NA,NA
"377","The football player was pursued by the socialite.","Implausible","passive","AAR",NA,NA
"378","The neurologist consulted the geneticist.","Plausible","active","AAR",NA,NA
"378","The geneticist consulted the neurologist.","Implausible","active","AAR",NA,NA
"378","The geneticist was consulted by the neurologist.","Plausible","passive","AAR",NA,NA
"378","The neurologist was consulted by the geneticist.","Implausible","passive","AAR",NA,NA
"380","The butcher accused the meatpacker.","Plausible","active","AAR",NA,NA
"380","The meatpacker accused the butcher.","Implausible","active","AAR",NA,NA
"380","The meatpacker was accused by the butcher.","Plausible","passive","AAR",NA,NA
"380","The butcher was accused by the meatpacker.","Implausible","passive","AAR",NA,NA
"381","The niece embarrassed the aunt.","Plausible","active","AAR",NA,NA
"381","The aunt embarrassed the niece.","Implausible","active","AAR",NA,NA
"381","The aunt was embarrassed by the niece.","Plausible","passive","AAR",NA,NA
"381","The niece was embarrassed by the aunt.","Implausible","passive","AAR",NA,NA
"382","The warlord hailed the mercenary.","Plausible","active","AAR",NA,NA
"382","The mercenary hailed the warlord.","Implausible","active","AAR",NA,NA
"382","The mercenary was hailed by the warlord.","Plausible","passive","AAR",NA,NA
"382","The warlord was hailed by the mercenary.","Implausible","passive","AAR",NA,NA
"383","The neighbor snubbed the newcomer.","Plausible","active","AAR",NA,NA
"383","The newcomer snubbed the neighbor.","Implausible","active","AAR",NA,NA
"383","The newcomer was snubbed by the neighbor.","Plausible","passive","AAR",NA,NA
"383","The neighbor was snubbed by the newcomer.","Implausible","passive","AAR",NA,NA
"384","The editor overheard the proofreader.","Plausible","active","AAR",NA,NA
"384","The proofreader overheard the editor.","Implausible","active","AAR",NA,NA
"384","The proofreader was overheard by the editor.","Plausible","passive","AAR",NA,NA
"384","The editor was overheard by the proofreader.","Implausible","passive","AAR",NA,NA
"385","The communist offended the capitalist.","Plausible","active","AAR",NA,NA
"385","The capitalist offended the communist.","Implausible","active","AAR",NA,NA
"385","The capitalist was offended by the communist.","Plausible","passive","AAR",NA,NA
"385","The communist was offended by the capitalist.","Implausible","passive","AAR",NA,NA
"386","The curator misinformed the sculptor.","Plausible","active","AAR",NA,NA
"386","The sculptor misinformed the curator.","Implausible","active","AAR",NA,NA
"386","The sculptor was misinformed by the curator.","Plausible","passive","AAR",NA,NA
"386","The curator was misinformed by the sculptor.","Implausible","passive","AAR",NA,NA
"387","The baker mentioned the miller.","Plausible","active","AAR",NA,NA
"387","The miller mentioned the baker.","Implausible","active","AAR",NA,NA
"387","The miller was mentioned by the baker.","Plausible","passive","AAR",NA,NA
"387","The baker was mentioned by the miller.","Implausible","passive","AAR",NA,NA
"388","The pollster shamed the statistician.","Plausible","active","AAR",NA,NA
"388","The statistician shamed the pollster.","Implausible","active","AAR",NA,NA
"388","The statistician was shamed by the pollster.","Plausible","passive","AAR",NA,NA
"388","The pollster was shamed by the statistician.","Implausible","passive","AAR",NA,NA
"389","The screenwriter emailed the actor.","Plausible","active","AAR",NA,NA
"389","The actor emailed the screenwriter.","Implausible","active","AAR",NA,NA
"389","The actor was emailed by the screenwriter.","Plausible","passive","AAR",NA,NA
"389","The screenwriter was emailed by the actor.","Implausible","passive","AAR",NA,NA
"390","The dermatologist contradicted the pathologist.","Plausible","active","AAR",NA,NA
"390","The pathologist contradicted the dermatologist.","Implausible","active","AAR",NA,NA
"390","The pathologist was contradicted by the dermatologist.","Plausible","passive","AAR",NA,NA
"390","The dermatologist was contradicted by the pathologist.","Implausible","passive","AAR",NA,NA
"391","The sharecropper misled the fieldworker.","Plausible","active","AAR",NA,NA
"391","The fieldworker misled the sharecropper.","Implausible","active","AAR",NA,NA
"391","The fieldworker was misled by the sharecropper.","Plausible","passive","AAR",NA,NA
"391","The sharecropper was misled by the fieldworker.","Implausible","passive","AAR",NA,NA
"392","The patriot saluted the veteran.","Plausible","active","AAR",NA,NA
"392","The veteran saluted the patriot.","Implausible","active","AAR",NA,NA
"392","The veteran was saluted by the patriot.","Plausible","passive","AAR",NA,NA
"392","The patriot was saluted by the veteran.","Implausible","passive","AAR",NA,NA
"393","The welder visited the milkman.","Plausible","active","AAR",NA,NA
"393","The milkman visited the welder.","Implausible","active","AAR",NA,NA
"393","The milkman was visited by the welder.","Plausible","passive","AAR",NA,NA
"393","The welder was visited by the milkman.","Implausible","passive","AAR",NA,NA
"394","The teenager mortified the parent.","Plausible","active","AAR",NA,NA
"394","The parent mortified the teenager.","Implausible","active","AAR",NA,NA
"394","The parent was mortified by the teenager.","Plausible","passive","AAR",NA,NA
"394","The teenager was mortified by the parent.","Implausible","passive","AAR",NA,NA
"395","The surfer impressed the swimmer.","Plausible","active","AAR",NA,NA
"395","The swimmer impressed the surfer.","Implausible","active","AAR",NA,NA
"395","The swimmer was impressed by the surfer.","Plausible","passive","AAR",NA,NA
"395","The surfer was impressed by the swimmer.","Implausible","passive","AAR",NA,NA
"396","The miser antagonized the landlady.","Plausible","active","AAR",NA,NA
"396","The landlady antagonized the miser.","Implausible","active","AAR",NA,NA
"396","The landlady was antagonized by the miser.","Plausible","passive","AAR",NA,NA
"396","The miser was antagonized by the landlady.","Implausible","passive","AAR",NA,NA
"397","The infantryman upset the loyalist.","Plausible","active","AAR",NA,NA
"397","The loyalist upset the infantryman.","Implausible","active","AAR",NA,NA
"397","The loyalist was upset by the infantryman.","Plausible","passive","AAR",NA,NA
"397","The infantryman was upset by the loyalist.","Implausible","passive","AAR",NA,NA
"398","The florist invoiced the grocer.","Plausible","active","AAR",NA,NA
"398","The grocer invoiced the florist.","Implausible","active","AAR",NA,NA
"398","The grocer was invoiced by the florist.","Plausible","passive","AAR",NA,NA
"398","The florist was invoiced by the grocer.","Implausible","passive","AAR",NA,NA
"399","The claims adjuster harassed the retailer.","Plausible","active","AAR",NA,NA
"399","The retailer harassed the claims adjuster.","Implausible","active","AAR",NA,NA
"399","The retailer was harassed by the claims adjuster.","Plausible","passive","AAR",NA,NA
"399","The claims adjuster was harassed by the retailer.","Implausible","passive","AAR",NA,NA
"400","The ex-wife punched the girlfriend.","Plausible","active","AAR",NA,NA
"400","The girlfriend punched the ex-wife.","Implausible","active","AAR",NA,NA
"400","The girlfriend was punched by the ex-wife.","Plausible","passive","AAR",NA,NA
"400","The ex-wife was punched by the girlfriend.","Implausible","passive","AAR",NA,NA
"401","The defender blamed the goalkeeper.","Plausible","active","AAR",NA,NA
"401","The goalkeeper blamed the defender.","Implausible","active","AAR",NA,NA
"401","The goalkeeper was blamed by the defender.","Plausible","passive","AAR",NA,NA
"401","The defender was blamed by the goalkeeper.","Implausible","passive","AAR",NA,NA
"402","The geologist reassured the excavator.","Plausible","active","AAR",NA,NA
"402","The excavator reassured the geologist.","Implausible","active","AAR",NA,NA
"402","The excavator was reassured by the geologist.","Plausible","passive","AAR",NA,NA
"402","The geologist was reassured by the excavator.","Implausible","passive","AAR",NA,NA
"403","The physicist nagged the mathematician.","Plausible","active","AAR",NA,NA
"403","The mathematician nagged the physicist.","Implausible","active","AAR",NA,NA
"403","The mathematician was nagged by the physicist.","Plausible","passive","AAR",NA,NA
"403","The physicist was nagged by the mathematician.","Implausible","passive","AAR",NA,NA
"404","The employee watched the embezzler.","Plausible","active","AAR",NA,NA
"404","The embezzler watched the employee.","Implausible","active","AAR",NA,NA
"404","The embezzler was watched by the employee.","Plausible","passive","AAR",NA,NA
"404","The employee was watched by the embezzler.","Implausible","passive","AAR",NA,NA
"405","The programmer distrusted the volunteer.","Plausible","active","AAR",NA,NA
"405","The volunteer distrusted the programmer.","Implausible","active","AAR",NA,NA
"405","The volunteer was distrusted by the programmer.","Plausible","passive","AAR",NA,NA
"405","The programmer was distrusted by the volunteer.","Implausible","passive","AAR",NA,NA
"406","The interviewer befriended the chairman.","Plausible","active","AAR",NA,NA
"406","The chairman befriended the interviewer.","Implausible","active","AAR",NA,NA
"406","The chairman was befriended by the interviewer.","Plausible","passive","AAR",NA,NA
"406","The interviewer was befriended by the chairman.","Implausible","passive","AAR",NA,NA
"407","The cinematographer favored the movie star.","Plausible","active","AAR",NA,NA
"407","The movie star favored the cinematographer.","Implausible","active","AAR",NA,NA
"407","The movie star was favored by the cinematographer.","Plausible","passive","AAR",NA,NA
"407","The cinematographer was favored by the movie star.","Implausible","passive","AAR",NA,NA
"408","The hockey player aggravated the skater.","Plausible","active","AAR",NA,NA
"408","The skater aggravated the hockey player.","Implausible","active","AAR",NA,NA
"408","The skater was aggravated by the hockey player.","Plausible","passive","AAR",NA,NA
"408","The hockey player was aggravated by the skater.","Implausible","passive","AAR",NA,NA
"409","The bricklayer outraged the crane operator.","Plausible","active","AAR",NA,NA
"409","The crane operator outraged the bricklayer.","Implausible","active","AAR",NA,NA
"409","The crane operator was outraged by the bricklayer.","Plausible","passive","AAR",NA,NA
"409","The bricklayer was outraged by the crane operator.","Implausible","passive","AAR",NA,NA
"410","The candidate approved the nominee.","Plausible","active","AAR",NA,NA
"410","The nominee approved the candidate.","Implausible","active","AAR",NA,NA
"410","The nominee was approved by the candidate.","Plausible","passive","AAR",NA,NA
"410","The candidate was approved by the nominee.","Implausible","passive","AAR",NA,NA
"411","The entomologist disparaged the biologist.","Plausible","active","AAR",NA,NA
"411","The biologist disparaged the entomologist.","Implausible","active","AAR",NA,NA
"411","The biologist was disparaged by the entomologist.","Plausible","passive","AAR",NA,NA
"411","The entomologist was disparaged by the biologist.","Implausible","passive","AAR",NA,NA
"412","The hypochondriac hounded the medic.","Plausible","active","AAR",NA,NA
"412","The medic hounded the hypochondriac.","Implausible","active","AAR",NA,NA
"412","The medic was hounded by the hypochondriac.","Plausible","passive","AAR",NA,NA
"412","The hypochondriac was hounded by the medic.","Implausible","passive","AAR",NA,NA
"413","The chemist suspected the pharmacist.","Plausible","active","AAR",NA,NA
"413","The pharmacist suspected the chemist.","Implausible","active","AAR",NA,NA
"413","The pharmacist was suspected by the chemist.","Plausible","passive","AAR",NA,NA
"413","The chemist was suspected by the pharmacist.","Implausible","passive","AAR",NA,NA
"414","The litigator begged the citizen.","Plausible","active","AAR",NA,NA
"414","The citizen begged the litigator.","Implausible","active","AAR",NA,NA
"414","The citizen was begged by the litigator.","Plausible","passive","AAR",NA,NA
"414","The litigator was begged by the citizen.","Implausible","passive","AAR",NA,NA
"415","The plumber devastated the foreman.","Plausible","active","AAR",NA,NA
"415","The foreman devastated the plumber.","Implausible","active","AAR",NA,NA
"415","The foreman was devastated by the plumber.","Plausible","passive","AAR",NA,NA
"415","The plumber was devastated by the foreman.","Implausible","passive","AAR",NA,NA
"416","The sergeant identified the sniper.","Plausible","active","AAR",NA,NA
"416","The sniper identified the sergeant.","Implausible","active","AAR",NA,NA
"416","The sniper was identified by the sergeant.","Plausible","passive","AAR",NA,NA
"416","The sergeant was identified by the sniper.","Implausible","passive","AAR",NA,NA
