"WorkerId","Score","Plausibility","ItemNum","Sentence"
"A64JDJKE9DYCT",2,"Implausible",31,"The patient is pushing the visitor."
"AJRY9ALX8069Y",1,"Implausible",31,"The patient is pushing the visitor."
"A13I3UTEFM8852",6,"Implausible",31,"The patient is pushing the visitor."
"A1AS4S7BOJPOEY",3,"Implausible",31,"The patient is pushing the visitor."
"A1XXNB42VP10RB",5,"Implausible",31,"The patient is pushing the visitor."
"A1Z1O6MMOB3UWW",3,"Implausible",31,"The patient is pushing the visitor."
"A28RAZB2S5TF4N",4,"Implausible",31,"The patient is pushing the visitor."
"A29SJZ0IEOHGMB",1,"Implausible",31,"The patient is pushing the visitor."
"A2PXJTMWGUE5DC",2,"Implausible",31,"The patient is pushing the visitor."
"A2ZL7BZA7RRMIN",2,"Implausible",31,"The patient is pushing the visitor."
"A326O3VWP8TO8N",4,"Implausible",31,"The patient is pushing the visitor."
"A3D3MQ814FCE0W",2,"Implausible",31,"The patient is pushing the visitor."
"A3MYPYBVHX7FQ2",2,"Implausible",31,"The patient is pushing the visitor."
"AVPKE76DJLWK6",3,"Implausible",31,"The patient is pushing the visitor."
"A2M5OXOREG5HYY",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A1945USNZHTROX",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A1B5SSGMTAQ9B5",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A1BNYBF79IQ89T",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A1F3XD5WEK7H7E",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A1F9KLZGHE9DTA",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A1KS9LITOVPAT8",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A1M682B2WUSYJP",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A1P6OXEJ86HQRM",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A1VR1XQEQQXYUE",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A1WS9UHL45VZ0X",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A1Z26KLD8VFYUD",4,"Plausible",32,"The relative is bringing flowers to the patient."
"A2E0LU8V4EUX5C",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A2XQ3CFB5HT2ZQ",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A30HUZHJBOX1LK",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A3FOKP72T5I4FR",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A3K9GTQBOI7O5A",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A3UPZ88FI1EJC",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A8028AFBBS29G",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A12FTSX85NQ8N9",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A1JJYY622DGE5L",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A1JVO7FLPATHUB",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A1P2RQ166VS5BT",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A1ZDR2UN7M92LI",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A20X14OMRL0YPZ",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A2DVJ6OMVVYTC7",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A2OVWCQ4B9AHFY",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A2VB8KX3XUA6WU",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A2YAYHZYI7M3HD",6,"Plausible",32,"The relative is bringing flowers to the patient."
"A2YCMT5BPA0AG9",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A3DS5B06ZCD3E3",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A3KF6O09H04SP7",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A3MFK5UEUG95M3",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A3SH7B3UK915FC",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A64JDJKE9DYCT",7,"Plausible",32,"The relative is bringing flowers to the patient."
"AJRY9ALX8069Y",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A13I3UTEFM8852",5,"Plausible",32,"The relative is bringing flowers to the patient."
"A1AS4S7BOJPOEY",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A1XXNB42VP10RB",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A1Z1O6MMOB3UWW",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A28RAZB2S5TF4N",5,"Plausible",32,"The relative is bringing flowers to the patient."
"A29SJZ0IEOHGMB",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A2PXJTMWGUE5DC",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A2ZL7BZA7RRMIN",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A326O3VWP8TO8N",6,"Plausible",32,"The relative is bringing flowers to the patient."
"A3D3MQ814FCE0W",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A3MYPYBVHX7FQ2",7,"Plausible",32,"The relative is bringing flowers to the patient."
"AVPKE76DJLWK6",7,"Plausible",32,"The relative is bringing flowers to the patient."
"A27VFM67RPD2L5",1,"Implausible",32,"The patient is bringing flowers to the relative."
"A3F3A89U4ZXJJD",5,"Implausible",32,"The patient is bringing flowers to the relative."
"A147F5PJTHOB8A",7,"Implausible",32,"The patient is bringing flowers to the relative."
"A1B1Y6OBCA7XTZ",6,"Implausible",32,"The patient is bringing flowers to the relative."
"A1LTJHPUTL7WM9",1,"Implausible",32,"The patient is bringing flowers to the relative."
"A1SISJL5ST2PWH",2,"Implausible",32,"The patient is bringing flowers to the relative."
"A1XVEKS9O73ERE",1,"Implausible",32,"The patient is bringing flowers to the relative."
"A23KAJRDVCVGOE",7,"Implausible",32,"The patient is bringing flowers to the relative."
"A248QG4DPULP46",1,"Implausible",32,"The patient is bringing flowers to the relative."
"A2541C8MY0BYV3",1,"Implausible",32,"The patient is bringing flowers to the relative."
"A2EI9E6EBZEZO1",7,"Implausible",32,"The patient is bringing flowers to the relative."
"A2FGKKWP33DFWS",2,"Implausible",32,"The patient is bringing flowers to the relative."
"A2JDYN6QM8M5UN",3,"Implausible",32,"The patient is bringing flowers to the relative."
"A2Y6K5DW6G7H0T",6,"Implausible",32,"The patient is bringing flowers to the relative."
"A3908297ZI3LES",1,"Implausible",32,"The patient is bringing flowers to the relative."
"A3PLWSCPFLCEGI",7,"Implausible",32,"The patient is bringing flowers to the relative."
"AFDC9A6Z60W2Z",2,"Implausible",32,"The patient is bringing flowers to the relative."
"AQMJMYR9MANOG",4,"Implausible",32,"The patient is bringing flowers to the relative."
"AVZOC3OGBQRX2",4,"Implausible",32,"The patient is bringing flowers to the relative."
"AZOT44NUTXOYT",7,"Implausible",32,"The patient is bringing flowers to the relative."
"A11YS0T8MV3Q7C",2,"Implausible",32,"The patient is bringing flowers to the relative."
"A18VIO909RWY6D",2,"Implausible",32,"The patient is bringing flowers to the relative."
"A2CWJRAEFZ44HU",7,"Implausible",32,"The patient is bringing flowers to the relative."
"A2GTJ0BD4CG1A2",7,"Implausible",32,"The patient is bringing flowers to the relative."
"A2QD7QFGCUNF5N",6,"Implausible",32,"The patient is bringing flowers to the relative."
"A2V27A9GZA1NR2",7,"Implausible",32,"The patient is bringing flowers to the relative."
"A2XPWASDT8AYXH",1,"Implausible",32,"The patient is bringing flowers to the relative."
"A2YGOORS5N9RW8",3,"Implausible",32,"The patient is bringing flowers to the relative."
"A2ZA3X3DBEMBCD",1,"Implausible",32,"The patient is bringing flowers to the relative."
"A3D2GO0IFRFN6R",1,"Implausible",32,"The patient is bringing flowers to the relative."
"A3FT3XPTOWHJMY",2,"Implausible",32,"The patient is bringing flowers to the relative."
"A3PYD7EU2WFST6",1,"Implausible",32,"The patient is bringing flowers to the relative."
"AAOEHS9LFB8KA",1,"Implausible",32,"The patient is bringing flowers to the relative."
"AC5UD8N187QD6",4,"Implausible",32,"The patient is bringing flowers to the relative."
"AKMIORNF40ST7",7,"Implausible",32,"The patient is bringing flowers to the relative."
"ARWN6TT8EWCFJ",6,"Implausible",32,"The patient is bringing flowers to the relative."
"AUQ79MANVDU9B",7,"Implausible",32,"The patient is bringing flowers to the relative."
"A1FKRZKU1H9YFC",2,"Implausible",32,"The patient is bringing flowers to the relative."
"A1KWC8TW8ANBQ8",7,"Implausible",32,"The patient is bringing flowers to the relative."
"A1QIR3JFR56TKL",2,"Implausible",32,"The patient is bringing flowers to the relative."
"A1YH2I4Y2SYAXJ",7,"Implausible",32,"The patient is bringing flowers to the relative."
"A2VNSNAN1LZBAM",1,"Implausible",32,"The patient is bringing flowers to the relative."
"A3CQDCNYJAX2X3",3,"Implausible",32,"The patient is bringing flowers to the relative."
"A3KSTXZKLRE3UC",1,"Implausible",32,"The patient is bringing flowers to the relative."
"A3QZEKY53Y1IC6",1,"Implausible",32,"The patient is bringing flowers to the relative."
"A4E818Z7A5FST",7,"Implausible",32,"The patient is bringing flowers to the relative."
"AMPMTF5IAAMK8",7,"Implausible",32,"The patient is bringing flowers to the relative."
"AZ69TBTDH7AZS",7,"Implausible",32,"The patient is bringing flowers to the relative."
"A27VFM67RPD2L5",7,"Plausible",33,"The boss is yelling at the worker."
"A3F3A89U4ZXJJD",7,"Plausible",33,"The boss is yelling at the worker."
"A147F5PJTHOB8A",7,"Plausible",33,"The boss is yelling at the worker."
"A1B1Y6OBCA7XTZ",7,"Plausible",33,"The boss is yelling at the worker."
"A1LTJHPUTL7WM9",7,"Plausible",33,"The boss is yelling at the worker."
"A1SISJL5ST2PWH",7,"Plausible",33,"The boss is yelling at the worker."
"A1XVEKS9O73ERE",7,"Plausible",33,"The boss is yelling at the worker."
"A23KAJRDVCVGOE",7,"Plausible",33,"The boss is yelling at the worker."
"A248QG4DPULP46",7,"Plausible",33,"The boss is yelling at the worker."
"A2541C8MY0BYV3",7,"Plausible",33,"The boss is yelling at the worker."
"A2EI9E6EBZEZO1",7,"Plausible",33,"The boss is yelling at the worker."
"A2FGKKWP33DFWS",5,"Plausible",33,"The boss is yelling at the worker."
"A2JDYN6QM8M5UN",7,"Plausible",33,"The boss is yelling at the worker."
"A2Y6K5DW6G7H0T",7,"Plausible",33,"The boss is yelling at the worker."
"A3908297ZI3LES",7,"Plausible",33,"The boss is yelling at the worker."
"A3PLWSCPFLCEGI",7,"Plausible",33,"The boss is yelling at the worker."
"AFDC9A6Z60W2Z",7,"Plausible",33,"The boss is yelling at the worker."
"AQMJMYR9MANOG",5,"Plausible",33,"The boss is yelling at the worker."
"AVZOC3OGBQRX2",7,"Plausible",33,"The boss is yelling at the worker."
"AZOT44NUTXOYT",7,"Plausible",33,"The boss is yelling at the worker."
"A11YS0T8MV3Q7C",7,"Plausible",33,"The boss is yelling at the worker."
"A18VIO909RWY6D",7,"Plausible",33,"The boss is yelling at the worker."
"A2CWJRAEFZ44HU",7,"Plausible",33,"The boss is yelling at the worker."
"A2GTJ0BD4CG1A2",7,"Plausible",33,"The boss is yelling at the worker."
"A2QD7QFGCUNF5N",5,"Plausible",33,"The boss is yelling at the worker."
"A2V27A9GZA1NR2",7,"Plausible",33,"The boss is yelling at the worker."
"A2XPWASDT8AYXH",7,"Plausible",33,"The boss is yelling at the worker."
"A2YGOORS5N9RW8",7,"Plausible",33,"The boss is yelling at the worker."
"A2ZA3X3DBEMBCD",7,"Plausible",33,"The boss is yelling at the worker."
"A3D2GO0IFRFN6R",7,"Plausible",33,"The boss is yelling at the worker."
"A3FT3XPTOWHJMY",6,"Plausible",33,"The boss is yelling at the worker."
"A3PYD7EU2WFST6",7,"Plausible",33,"The boss is yelling at the worker."
"AAOEHS9LFB8KA",7,"Plausible",33,"The boss is yelling at the worker."
"AC5UD8N187QD6",6,"Plausible",33,"The boss is yelling at the worker."
"AKMIORNF40ST7",7,"Plausible",33,"The boss is yelling at the worker."
"ARWN6TT8EWCFJ",5,"Plausible",33,"The boss is yelling at the worker."
"AUQ79MANVDU9B",7,"Plausible",33,"The boss is yelling at the worker."
"A1FKRZKU1H9YFC",7,"Plausible",33,"The boss is yelling at the worker."
"A1KWC8TW8ANBQ8",7,"Plausible",33,"The boss is yelling at the worker."
"A1QIR3JFR56TKL",7,"Plausible",33,"The boss is yelling at the worker."
"A1YH2I4Y2SYAXJ",7,"Plausible",33,"The boss is yelling at the worker."
"A2VNSNAN1LZBAM",7,"Plausible",33,"The boss is yelling at the worker."
"A3CQDCNYJAX2X3",7,"Plausible",33,"The boss is yelling at the worker."
"A3KSTXZKLRE3UC",7,"Plausible",33,"The boss is yelling at the worker."
"A3QZEKY53Y1IC6",6,"Plausible",33,"The boss is yelling at the worker."
"A4E818Z7A5FST",1,"Plausible",33,"The boss is yelling at the worker."
"AMPMTF5IAAMK8",7,"Plausible",33,"The boss is yelling at the worker."
"AZ69TBTDH7AZS",7,"Plausible",33,"The boss is yelling at the worker."
"A2M5OXOREG5HYY",4,"Implausible",33,"The worker is yelling at the boss."
"A1945USNZHTROX",4,"Implausible",33,"The worker is yelling at the boss."
"A1B5SSGMTAQ9B5",5,"Implausible",33,"The worker is yelling at the boss."
"A1BNYBF79IQ89T",1,"Implausible",33,"The worker is yelling at the boss."
"A1F3XD5WEK7H7E",3,"Implausible",33,"The worker is yelling at the boss."
"A1F9KLZGHE9DTA",2,"Implausible",33,"The worker is yelling at the boss."
"A1KS9LITOVPAT8",2,"Implausible",33,"The worker is yelling at the boss."
"A1M682B2WUSYJP",5,"Implausible",33,"The worker is yelling at the boss."
"A1P6OXEJ86HQRM",5,"Implausible",33,"The worker is yelling at the boss."
"A1VR1XQEQQXYUE",4,"Implausible",33,"The worker is yelling at the boss."
"A1WS9UHL45VZ0X",4,"Implausible",33,"The worker is yelling at the boss."
"A1Z26KLD8VFYUD",5,"Implausible",33,"The worker is yelling at the boss."
"A2E0LU8V4EUX5C",6,"Implausible",33,"The worker is yelling at the boss."
"A2XQ3CFB5HT2ZQ",6,"Implausible",33,"The worker is yelling at the boss."
"A30HUZHJBOX1LK",7,"Implausible",33,"The worker is yelling at the boss."
"A3FOKP72T5I4FR",5,"Implausible",33,"The worker is yelling at the boss."
"A3K9GTQBOI7O5A",7,"Implausible",33,"The worker is yelling at the boss."
"A3UPZ88FI1EJC",7,"Implausible",33,"The worker is yelling at the boss."
"A8028AFBBS29G",2,"Implausible",33,"The worker is yelling at the boss."
"A12FTSX85NQ8N9",5,"Implausible",33,"The worker is yelling at the boss."
"A1JJYY622DGE5L",3,"Implausible",33,"The worker is yelling at the boss."
"A1JVO7FLPATHUB",5,"Implausible",33,"The worker is yelling at the boss."
"A1P2RQ166VS5BT",7,"Implausible",33,"The worker is yelling at the boss."
"A1ZDR2UN7M92LI",7,"Implausible",33,"The worker is yelling at the boss."
"A20X14OMRL0YPZ",3,"Implausible",33,"The worker is yelling at the boss."
"A2DVJ6OMVVYTC7",1,"Implausible",33,"The worker is yelling at the boss."
"A2OVWCQ4B9AHFY",7,"Implausible",33,"The worker is yelling at the boss."
"A2VB8KX3XUA6WU",2,"Implausible",33,"The worker is yelling at the boss."
"A2YAYHZYI7M3HD",2,"Implausible",33,"The worker is yelling at the boss."
"A2YCMT5BPA0AG9",4,"Implausible",33,"The worker is yelling at the boss."
"A3DS5B06ZCD3E3",5,"Implausible",33,"The worker is yelling at the boss."
"A3KF6O09H04SP7",3,"Implausible",33,"The worker is yelling at the boss."
"A3MFK5UEUG95M3",6,"Implausible",33,"The worker is yelling at the boss."
"A3SH7B3UK915FC",5,"Implausible",33,"The worker is yelling at the boss."
"A64JDJKE9DYCT",6,"Implausible",33,"The worker is yelling at the boss."
"AJRY9ALX8069Y",5,"Implausible",33,"The worker is yelling at the boss."
"A13I3UTEFM8852",6,"Implausible",33,"The worker is yelling at the boss."
"A1AS4S7BOJPOEY",3,"Implausible",33,"The worker is yelling at the boss."
"A1XXNB42VP10RB",2,"Implausible",33,"The worker is yelling at the boss."
"A1Z1O6MMOB3UWW",4,"Implausible",33,"The worker is yelling at the boss."
"A28RAZB2S5TF4N",6,"Implausible",33,"The worker is yelling at the boss."
"A29SJZ0IEOHGMB",7,"Implausible",33,"The worker is yelling at the boss."
"A2PXJTMWGUE5DC",3,"Implausible",33,"The worker is yelling at the boss."
"A2ZL7BZA7RRMIN",4,"Implausible",33,"The worker is yelling at the boss."
"A326O3VWP8TO8N",5,"Implausible",33,"The worker is yelling at the boss."
"A3D3MQ814FCE0W",1,"Implausible",33,"The worker is yelling at the boss."
"A3MYPYBVHX7FQ2",5,"Implausible",33,"The worker is yelling at the boss."
"AVPKE76DJLWK6",6,"Implausible",33,"The worker is yelling at the boss."
"A2M5OXOREG5HYY",7,"Plausible",34,"The dog is leading the blind person."
"A1945USNZHTROX",7,"Plausible",34,"The dog is leading the blind person."
"A1B5SSGMTAQ9B5",7,"Plausible",34,"The dog is leading the blind person."
"A1BNYBF79IQ89T",7,"Plausible",34,"The dog is leading the blind person."
"A1F3XD5WEK7H7E",7,"Plausible",34,"The dog is leading the blind person."
"A1F9KLZGHE9DTA",7,"Plausible",34,"The dog is leading the blind person."
"A1KS9LITOVPAT8",7,"Plausible",34,"The dog is leading the blind person."
"A1M682B2WUSYJP",7,"Plausible",34,"The dog is leading the blind person."
"A1P6OXEJ86HQRM",7,"Plausible",34,"The dog is leading the blind person."
"A1VR1XQEQQXYUE",7,"Plausible",34,"The dog is leading the blind person."
"A1WS9UHL45VZ0X",6,"Plausible",34,"The dog is leading the blind person."
"A1Z26KLD8VFYUD",5,"Plausible",34,"The dog is leading the blind person."
"A2E0LU8V4EUX5C",7,"Plausible",34,"The dog is leading the blind person."
"A2XQ3CFB5HT2ZQ",7,"Plausible",34,"The dog is leading the blind person."
"A30HUZHJBOX1LK",7,"Plausible",34,"The dog is leading the blind person."
"A3FOKP72T5I4FR",7,"Plausible",34,"The dog is leading the blind person."
"A3K9GTQBOI7O5A",7,"Plausible",34,"The dog is leading the blind person."
"A3UPZ88FI1EJC",7,"Plausible",34,"The dog is leading the blind person."
"A8028AFBBS29G",7,"Plausible",34,"The dog is leading the blind person."
"A12FTSX85NQ8N9",7,"Plausible",34,"The dog is leading the blind person."
"A1JJYY622DGE5L",7,"Plausible",34,"The dog is leading the blind person."
"A1JVO7FLPATHUB",7,"Plausible",34,"The dog is leading the blind person."
"A1P2RQ166VS5BT",7,"Plausible",34,"The dog is leading the blind person."
"A1ZDR2UN7M92LI",7,"Plausible",34,"The dog is leading the blind person."
"A20X14OMRL0YPZ",7,"Plausible",34,"The dog is leading the blind person."
"A2DVJ6OMVVYTC7",7,"Plausible",34,"The dog is leading the blind person."
"A2OVWCQ4B9AHFY",7,"Plausible",34,"The dog is leading the blind person."
"A2VB8KX3XUA6WU",7,"Plausible",34,"The dog is leading the blind person."
"A2YAYHZYI7M3HD",7,"Plausible",34,"The dog is leading the blind person."
"A2YCMT5BPA0AG9",7,"Plausible",34,"The dog is leading the blind person."
"A3DS5B06ZCD3E3",6,"Plausible",34,"The dog is leading the blind person."
"A3KF6O09H04SP7",7,"Plausible",34,"The dog is leading the blind person."
"A3MFK5UEUG95M3",7,"Plausible",34,"The dog is leading the blind person."
"A3SH7B3UK915FC",7,"Plausible",34,"The dog is leading the blind person."
"A64JDJKE9DYCT",7,"Plausible",34,"The dog is leading the blind person."
"AJRY9ALX8069Y",7,"Plausible",34,"The dog is leading the blind person."
"A13I3UTEFM8852",7,"Plausible",34,"The dog is leading the blind person."
"A1AS4S7BOJPOEY",7,"Plausible",34,"The dog is leading the blind person."
"A1XXNB42VP10RB",7,"Plausible",34,"The dog is leading the blind person."
"A1Z1O6MMOB3UWW",7,"Plausible",34,"The dog is leading the blind person."
"A28RAZB2S5TF4N",5,"Plausible",34,"The dog is leading the blind person."
"A29SJZ0IEOHGMB",7,"Plausible",34,"The dog is leading the blind person."
"A2PXJTMWGUE5DC",7,"Plausible",34,"The dog is leading the blind person."
"A2ZL7BZA7RRMIN",7,"Plausible",34,"The dog is leading the blind person."
"A326O3VWP8TO8N",7,"Plausible",34,"The dog is leading the blind person."
"A3D3MQ814FCE0W",5,"Plausible",34,"The dog is leading the blind person."
"A3MYPYBVHX7FQ2",7,"Plausible",34,"The dog is leading the blind person."
"AVPKE76DJLWK6",7,"Plausible",34,"The dog is leading the blind person."
"A27VFM67RPD2L5",1,"Implausible",34,"The blind person is leading the dog."
"A3F3A89U4ZXJJD",5,"Implausible",34,"The blind person is leading the dog."
"A147F5PJTHOB8A",1,"Implausible",34,"The blind person is leading the dog."
"A1B1Y6OBCA7XTZ",1,"Implausible",34,"The blind person is leading the dog."
"A1LTJHPUTL7WM9",1,"Implausible",34,"The blind person is leading the dog."
"A1SISJL5ST2PWH",2,"Implausible",34,"The blind person is leading the dog."
"A1XVEKS9O73ERE",1,"Implausible",34,"The blind person is leading the dog."
"A23KAJRDVCVGOE",2,"Implausible",34,"The blind person is leading the dog."
"A248QG4DPULP46",1,"Implausible",34,"The blind person is leading the dog."
"A2541C8MY0BYV3",1,"Implausible",34,"The blind person is leading the dog."
"A2EI9E6EBZEZO1",1,"Implausible",34,"The blind person is leading the dog."
"A2FGKKWP33DFWS",2,"Implausible",34,"The blind person is leading the dog."
"A2JDYN6QM8M5UN",1,"Implausible",34,"The blind person is leading the dog."
"A2Y6K5DW6G7H0T",1,"Implausible",34,"The blind person is leading the dog."
"A3908297ZI3LES",1,"Implausible",34,"The blind person is leading the dog."
"A3PLWSCPFLCEGI",2,"Implausible",34,"The blind person is leading the dog."
"AFDC9A6Z60W2Z",1,"Implausible",34,"The blind person is leading the dog."
"AQMJMYR9MANOG",6,"Implausible",34,"The blind person is leading the dog."
"AVZOC3OGBQRX2",3,"Implausible",34,"The blind person is leading the dog."
"AZOT44NUTXOYT",1,"Implausible",34,"The blind person is leading the dog."
"A11YS0T8MV3Q7C",2,"Implausible",34,"The blind person is leading the dog."
"A18VIO909RWY6D",2,"Implausible",34,"The blind person is leading the dog."
"A2CWJRAEFZ44HU",1,"Implausible",34,"The blind person is leading the dog."
"A2GTJ0BD4CG1A2",3,"Implausible",34,"The blind person is leading the dog."
"A2QD7QFGCUNF5N",5,"Implausible",34,"The blind person is leading the dog."
"A2V27A9GZA1NR2",1,"Implausible",34,"The blind person is leading the dog."
"A2XPWASDT8AYXH",1,"Implausible",34,"The blind person is leading the dog."
"A2YGOORS5N9RW8",3,"Implausible",34,"The blind person is leading the dog."
"A2ZA3X3DBEMBCD",1,"Implausible",34,"The blind person is leading the dog."
"A3D2GO0IFRFN6R",1,"Implausible",34,"The blind person is leading the dog."
"A3FT3XPTOWHJMY",1,"Implausible",34,"The blind person is leading the dog."
"A3PYD7EU2WFST6",1,"Implausible",34,"The blind person is leading the dog."
"AAOEHS9LFB8KA",NA,"Implausible",34,"The blind person is leading the dog."
"AC5UD8N187QD6",3,"Implausible",34,"The blind person is leading the dog."
"AKMIORNF40ST7",7,"Implausible",34,"The blind person is leading the dog."
"ARWN6TT8EWCFJ",6,"Implausible",34,"The blind person is leading the dog."
"AUQ79MANVDU9B",2,"Implausible",34,"The blind person is leading the dog."
"A1FKRZKU1H9YFC",2,"Implausible",34,"The blind person is leading the dog."
"A1KWC8TW8ANBQ8",1,"Implausible",34,"The blind person is leading the dog."
"A1QIR3JFR56TKL",1,"Implausible",34,"The blind person is leading the dog."
"A1YH2I4Y2SYAXJ",3,"Implausible",34,"The blind person is leading the dog."
"A2VNSNAN1LZBAM",1,"Implausible",34,"The blind person is leading the dog."
"A3CQDCNYJAX2X3",1,"Implausible",34,"The blind person is leading the dog."
"A3KSTXZKLRE3UC",1,"Implausible",34,"The blind person is leading the dog."
"A3QZEKY53Y1IC6",1,"Implausible",34,"The blind person is leading the dog."
"A4E818Z7A5FST",7,"Implausible",34,"The blind person is leading the dog."
"AMPMTF5IAAMK8",1,"Implausible",34,"The blind person is leading the dog."
"AZ69TBTDH7AZS",1,"Implausible",34,"The blind person is leading the dog."
"A27VFM67RPD2L5",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A3F3A89U4ZXJJD",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A147F5PJTHOB8A",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A1B1Y6OBCA7XTZ",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A1LTJHPUTL7WM9",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A1SISJL5ST2PWH",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A1XVEKS9O73ERE",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A23KAJRDVCVGOE",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A248QG4DPULP46",6,"Plausible",35,"The bouncer is preventing the woman from entering."
"A2541C8MY0BYV3",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A2EI9E6EBZEZO1",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A2FGKKWP33DFWS",5,"Plausible",35,"The bouncer is preventing the woman from entering."
"A2JDYN6QM8M5UN",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A2Y6K5DW6G7H0T",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A3908297ZI3LES",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A3PLWSCPFLCEGI",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"AFDC9A6Z60W2Z",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"AQMJMYR9MANOG",5,"Plausible",35,"The bouncer is preventing the woman from entering."
"AVZOC3OGBQRX2",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"AZOT44NUTXOYT",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A11YS0T8MV3Q7C",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A18VIO909RWY6D",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A2CWJRAEFZ44HU",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A2GTJ0BD4CG1A2",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A2QD7QFGCUNF5N",5,"Plausible",35,"The bouncer is preventing the woman from entering."
"A2V27A9GZA1NR2",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A2XPWASDT8AYXH",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A2YGOORS5N9RW8",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A2ZA3X3DBEMBCD",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A3D2GO0IFRFN6R",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A3FT3XPTOWHJMY",5,"Plausible",35,"The bouncer is preventing the woman from entering."
"A3PYD7EU2WFST6",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"AAOEHS9LFB8KA",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"AC5UD8N187QD6",6,"Plausible",35,"The bouncer is preventing the woman from entering."
"AKMIORNF40ST7",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"ARWN6TT8EWCFJ",4,"Plausible",35,"The bouncer is preventing the woman from entering."
"AUQ79MANVDU9B",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A1FKRZKU1H9YFC",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A1KWC8TW8ANBQ8",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A1QIR3JFR56TKL",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A1YH2I4Y2SYAXJ",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A2VNSNAN1LZBAM",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A3CQDCNYJAX2X3",7,"Plausible",35,"The bouncer is preventing the woman from entering."
"A3KSTXZKLRE3UC",7,"Plausible",35,"The bouncer is preventing the woman from entering."
